Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: DAPI mean,Nucleus: DAPI sum,Nucleus: DAPI std dev,Nucleus: DAPI max,Nucleus: DAPI min,Nucleus: DAPI range,Nucleus: Opal 480 mean,Nucleus: Opal 480 sum,Nucleus: Opal 480 std dev,Nucleus: Opal 480 max,Nucleus: Opal 480 min,Nucleus: Opal 480 range,Nucleus: Opal 520 mean,Nucleus: Opal 520 sum,Nucleus: Opal 520 std dev,Nucleus: Opal 520 max,Nucleus: Opal 520 min,Nucleus: Opal 520 range,Nucleus: Opal 540 mean,Nucleus: Opal 540 sum,Nucleus: Opal 540 std dev,Nucleus: Opal 540 max,Nucleus: Opal 540 min,Nucleus: Opal 540 range,Nucleus: Opal 570 mean,Nucleus: Opal 570 sum,Nucleus: Opal 570 std dev,Nucleus: Opal 570 max,Nucleus: Opal 570 min,Nucleus: Opal 570 range,Nucleus: Opal 620 mean,Nucleus: Opal 620 sum,Nucleus: Opal 620 std dev,Nucleus: Opal 620 max,Nucleus: Opal 620 min,Nucleus: Opal 620 range,Nucleus: Opal 650 mean,Nucleus: Opal 650 sum,Nucleus: Opal 650 std dev,Nucleus: Opal 650 max,Nucleus: Opal 650 min,Nucleus: Opal 650 range,Nucleus: Opal 690 mean,Nucleus: Opal 690 sum,Nucleus: Opal 690 std dev,Nucleus: Opal 690 max,Nucleus: Opal 690 min,Nucleus: Opal 690 range,Nucleus: Opal 780 mean,Nucleus: Opal 780 sum,Nucleus: Opal 780 std dev,Nucleus: Opal 780 max,Nucleus: Opal 780 min,Nucleus: Opal 780 range,Nucleus: Autofluorescence mean,Nucleus: Autofluorescence sum,Nucleus: Autofluorescence std dev,Nucleus: Autofluorescence max,Nucleus: Autofluorescence min,Nucleus: Autofluorescence range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: DAPI mean,Cell: DAPI std dev,Cell: DAPI max,Cell: DAPI min,Cell: Opal 480 mean,Cell: Opal 480 std dev,Cell: Opal 480 max,Cell: Opal 480 min,Cell: Opal 520 mean,Cell: Opal 520 std dev,Cell: Opal 520 max,Cell: Opal 520 min,Cell: Opal 540 mean,Cell: Opal 540 std dev,Cell: Opal 540 max,Cell: Opal 540 min,Cell: Opal 570 mean,Cell: Opal 570 std dev,Cell: Opal 570 max,Cell: Opal 570 min,Cell: Opal 620 mean,Cell: Opal 620 std dev,Cell: Opal 620 max,Cell: Opal 620 min,Cell: Opal 650 mean,Cell: Opal 650 std dev,Cell: Opal 650 max,Cell: Opal 650 min,Cell: Opal 690 mean,Cell: Opal 690 std dev,Cell: Opal 690 max,Cell: Opal 690 min,Cell: Opal 780 mean,Cell: Opal 780 std dev,Cell: Opal 780 max,Cell: Opal 780 min,Cell: Autofluorescence mean,Cell: Autofluorescence std dev,Cell: Autofluorescence max,Cell: Autofluorescence min,Cytoplasm: DAPI mean,Cytoplasm: DAPI std dev,Cytoplasm: DAPI max,Cytoplasm: DAPI min,Cytoplasm: Opal 480 mean,Cytoplasm: Opal 480 std dev,Cytoplasm: Opal 480 max,Cytoplasm: Opal 480 min,Cytoplasm: Opal 520 mean,Cytoplasm: Opal 520 std dev,Cytoplasm: Opal 520 max,Cytoplasm: Opal 520 min,Cytoplasm: Opal 540 mean,Cytoplasm: Opal 540 std dev,Cytoplasm: Opal 540 max,Cytoplasm: Opal 540 min,Cytoplasm: Opal 570 mean,Cytoplasm: Opal 570 std dev,Cytoplasm: Opal 570 max,Cytoplasm: Opal 570 min,Cytoplasm: Opal 620 mean,Cytoplasm: Opal 620 std dev,Cytoplasm: Opal 620 max,Cytoplasm: Opal 620 min,Cytoplasm: Opal 650 mean,Cytoplasm: Opal 650 std dev,Cytoplasm: Opal 650 max,Cytoplasm: Opal 650 min,Cytoplasm: Opal 690 mean,Cytoplasm: Opal 690 std dev,Cytoplasm: Opal 690 max,Cytoplasm: Opal 690 min,Cytoplasm: Opal 780 mean,Cytoplasm: Opal 780 std dev,Cytoplasm: Opal 780 max,Cytoplasm: Opal 780 min,Cytoplasm: Autofluorescence mean,Cytoplasm: Autofluorescence std dev,Cytoplasm: Autofluorescence max,Cytoplasm: Autofluorescence min,Nucleus/Cell area ratio
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1038.7,230.66,19.25,17.3419,0.8044,6.0115,4.6786,0.6664,2.4889,206.5776,0.9572,4.4033,0.4249,3.9784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9617,79.8223,0.2852,2.2157,0.6239,1.5918,1.6538,137.2618,0.2207,2.2809,1.2353,1.0455,27.7621,2304.2554,2.1575,35.0707,18.5831,16.4876,1.5116,125.4602,0.6875,3.1828,0.1751,3.0077,0.4004,33.2325,0.1437,0.7956,0.2424,0.5532,10.3994,863.1469,0.9299,14.1538,8.7873,5.3664,75,31.6994,0.9379,10.6112,9.1447,0.4887,0.7597,1.2023,4.4033,0,0,0,0,0,0.0359,0.1309,0.9865,0,0.3246,1.1314,7.2941,0,1.2295,0.5049,3.4131,0.468,1.7951,0.4142,3.3824,0.9636,25.3816,5.4343,37.1982,11.7901,1.1433,0.7939,3.1828,0,0.4788,0.1775,1.0249,0.2424,10.8175,1.4645,16.0973,6.8336,0.1014,0.2703,1.6136,0,0,0,0,0,0.0496,0.1517,0.9865,0,0.4482,1.3092,7.2941,0,1.3315,0.5328,3.4131,0.468,1.8489,0.4563,3.3824,0.9636,24.4752,6.0062,37.1982,11.7901,1.0031,0.7882,3.166,0,0.5087,0.1803,1.0249,0.2464,10.9767,1.5956,16.0973,6.8336,0.2636
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,644.41,231.57,33.5,21.4213,0.9174,7.2736,6.1976,0.3379,2.8757,393.9681,1.1105,6.3677,1.0011,5.3665,0,0,0,0,0,0,0.0628,8.6019,0.1309,0.5923,0,0.5923,1.3375,183.2376,1.0229,3.8954,0,3.8954,2.1832,299.0956,0.4467,3.2332,1.3343,1.8989,1.881,257.7015,0.3171,2.7398,1.2884,1.4514,18.7848,2573.5205,1.8024,22.4139,14.8281,7.5857,0.0896,12.2792,0.1433,0.6521,0,0.6521,0.7051,96.6019,0.1178,1.0088,0.5156,0.4932,13.2948,1821.3822,1.3428,15.9339,10.3973,5.5366,95.75,35.1301,0.975,11.724,10.6066,0.3121,1.1304,1.4866,6.3677,0,0,0,0,0,0.1875,0.237,1.3136,0,1.3738,1.2115,5.147,0,1.9408,0.4597,3.4248,0.8735,1.9191,0.4401,4.1964,1.0159,16.9886,2.7894,22.4139,8.9809,0.0691,0.1199,0.6817,0,0.7824,0.1361,1.1191,0.4752,12.4823,1.7364,17.2627,7.2414,0.174,0.3978,1.9378,0,0,0,0,0,0.2558,0.2539,1.3136,0,1.3937,1.3049,5.147,0,1.808,0.4107,3.4248,0.8735,1.94,0.4941,4.1964,1.0159,16.0042,2.7458,22.0003,8.9809,0.0578,0.1036,0.6817,0,0.8247,0.1267,1.1191,0.4752,12.0371,1.7683,17.2627,7.2414,0.347
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,909.12,230.57,24.5,17.916,0.9592,6.1291,5.269,0.4781,5.6652,577.8512,2.3147,13.1151,2.2671,10.848,0,0,0,0,0,0,0.1993,20.3306,0.247,0.9768,0,0.9768,1.6427,167.5574,1.6457,4.9697,0,4.9697,2.3532,240.0307,0.6067,3.4428,1.0697,2.3731,1.8802,191.7765,0.3729,2.9642,1.3052,1.659,19.8349,2023.1552,2.3588,24.2031,14.367,9.836,0.0452,4.6137,0.0695,0.2688,0,0.2688,0.717,73.1345,0.1138,0.944,0.4862,0.4578,12.5861,1283.7789,0.9405,15.2622,10.9982,4.2639,78.75,31.819,0.9774,10.6798,9.5,0.4264,2.0259,2.8837,13.1151,0,0.0009,0.0078,0.0744,0,0.4448,0.3303,1.2616,0,2.057,1.6953,7.1179,0,2.0809,0.5313,3.4428,0.8536,2.2162,0.6104,4.7959,1.2119,17.6802,3.1326,24.2031,8.4131,0.0497,0.0823,0.5309,0,0.7084,0.1276,0.944,0.3468,11.8843,1.3135,15.8215,7.6996,0.2913,0.6257,3.1656,0,0.0013,0.0094,0.0744,0,0.5619,0.2997,1.2616,0,2.2545,1.6866,7.1179,0,1.9512,0.4365,3.2723,0.8536,2.3764,0.6366,4.7959,1.2119,16.6532,2.931,23.363,8.4131,0.0518,0.0879,0.5309,0,0.7043,0.1337,0.8998,0.3468,11.5499,1.3356,15.8215,7.6996,0.3107
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1227,231.67,33.25,21.6916,0.888,7.7727,5.5505,0.7051,2.4306,330.5631,0.6734,3.8995,0,3.8995,0.0177,2.4013,0.1462,1.3518,0,1.3518,0.0312,4.244,0.1013,0.5992,0,0.5992,0.6637,90.2678,1.285,6.8804,0,6.8804,16.566,2252.9797,2.2672,20.3828,9.2605,11.1223,5.2953,720.1652,1.1586,7.5985,2.6228,4.9757,10.6441,1447.6024,1.509,15.1933,7.5881,7.6052,0.0444,6.0355,0.0818,0.3417,0,0.3417,0.4497,61.1595,0.1337,0.8673,0.2823,0.5851,12.9955,1767.3817,2.5118,25.0882,9.7732,15.3149,93,34.8628,0.9615,12.2724,9.8168,0.5943,0.9477,1.2118,3.8995,0,1.4377,3.256,14.9723,0,0.0973,0.1514,0.7264,0,2.9337,2.7855,11.9192,0,8.8501,6.5498,20.3828,0.3387,3.5723,1.5773,7.5985,1.0371,12.3567,2.3541,18.8355,7.5881,0.1242,0.1615,0.9607,0,0.6075,0.1934,1.0068,0.2823,14.8946,4.3244,29.7205,8.1171,0.1003,0.2644,1.2773,0,2.2491,3.8542,14.9723,0,0.1351,0.1622,0.7264,0,4.2309,2.5738,11.9192,0,4.441,3.302,15.0473,0.3387,2.5877,0.6884,4.7009,1.0371,13.3353,2.1863,18.8355,7.7505,0.1699,0.1774,0.9607,0,0.6976,0.1619,1.0068,0.2879,15.9798,4.7525,29.7205,8.1171,0.3617
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1056.5,232.66,39.5,22.4969,0.9808,7.6567,6.4738,0.5116,5.7921,920.9477,2.4292,14.5299,2.025,12.5049,0,0,0,0,0,0,0.0239,3.7942,0.0622,0.4015,0,0.4015,2.3907,380.1237,0.8917,4.8743,0.1814,4.6929,1.4395,228.8841,0.3476,2.6666,0.6769,1.9898,1.96,311.6404,0.2535,2.9416,1.4965,1.4451,15.7963,2511.6113,1.9222,22.0648,12.6815,9.3833,0.4154,66.0471,0.2739,1.287,0,1.287,0.6323,100.532,0.1252,1.0327,0.4393,0.5935,13.0308,2071.9043,1.395,17.0841,10.4104,6.6738,103.25,36.2483,0.9875,12.2696,10.8423,0.4261,2.4352,3.1012,14.5299,0,0,0,0,0,0.0941,0.1604,0.8759,0,2.061,1.4492,9.7915,0,1.4806,0.3636,2.6666,0.6769,2.2771,0.463,3.9553,1.4789,15.9695,2.0261,22.9396,10.2228,0.3355,0.2702,1.5239,0,0.7082,0.1374,1.0471,0.4393,12.813,1.5084,17.3343,8.5781,0.3338,0.6793,2.9039,0,0,0,0,0,0.1381,0.1855,0.8759,0,1.8546,1.6771,9.7915,0,1.5063,0.3717,2.6222,0.7101,2.4755,0.4541,3.9553,1.4789,16.0779,2.0849,22.9396,10.2228,0.2854,0.256,1.5239,0,0.7558,0.1226,1.0471,0.53,12.6766,1.5625,17.3343,8.5781,0.379
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1310.9,234.41,29.75,19.8093,0.9527,6.7016,5.914,0.4622,5.4934,681.1827,2.5593,15.0538,2.0634,12.9904,0.0005,0.0568,0.0039,0.0399,0,0.0399,0.0276,3.4193,0.0833,0.4617,0,0.4617,4.2486,526.8295,1.5526,7.7219,0.811,6.9109,1.938,240.3164,0.3099,2.9656,1.3027,1.6628,2.1422,265.627,0.2738,2.8459,1.3792,1.4667,19.1122,2369.9175,1.8524,23.6843,12.8979,10.7864,0.2032,25.1943,0.1758,0.8363,0,0.8363,0.7462,92.5339,0.1308,1.0111,0.481,0.5301,16.2122,2010.3136,1.6588,22.4653,13.4403,9.025,87,33.3866,0.9808,11.0687,10,0.3624,2.1089,2.9693,15.0538,0,0.2873,1.0028,6.4928,0,0.1134,0.1918,1.1113,0,3.8914,2.4569,11.8956,0,1.8129,0.4513,3.0132,0.0464,2.1959,0.4944,3.9185,1.1126,17.5906,2.9029,23.6843,7.7721,0.1742,0.1752,0.8943,0,0.7749,0.1387,1.1078,0.3783,15.6071,3.4226,28.0034,8.6866,0.2682,0.6509,3.5901,0,0.4433,1.2188,6.4928,0,0.1601,0.2165,1.1113,0,3.6971,2.8142,11.8956,0,1.7449,0.4997,3.0132,0.0464,2.2251,0.5787,3.9185,1.1126,16.7631,3.0362,23.2365,7.7721,0.1584,0.1732,0.8943,0,0.7905,0.1407,1.1078,0.3783,15.278,4.0389,28.0034,8.6866,0.3352
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1384.4,234.99,29.25,20.8573,0.8449,7.2819,5.4857,0.6223,1.4415,174.424,1.0953,4.2544,0,4.2544,0,0,0,0,0,0,0.1807,21.8615,0.357,1.9779,0,1.9779,1.4427,174.5609,1.9617,7.568,0,7.568,12.5758,1521.666,4.1477,19.3764,4.4716,14.9048,4.7364,573.1047,1.0626,7.6593,2.6824,4.9769,18.5927,2249.7144,2.1709,26.4568,14.0229,12.4339,0.1027,12.4244,0.1539,0.8759,0,0.8759,0.8074,97.6925,0.1367,1.1415,0.5792,0.5623,15.7642,1907.472,1.4157,18.9592,12.3382,6.621,92.25,34.9358,0.9498,11.9954,9.8995,0.518,0.5815,1.0393,5.8513,0,0.0123,0.084,0.9582,0,0.2882,0.3746,1.9779,0,1.6533,2.2783,9.8004,0,6.839,5.2681,19.3764,0.6858,3.2181,1.5057,7.6593,0.4851,17.8211,4.2344,28.0713,5.2681,0.109,0.158,0.8759,0,0.8494,0.1935,1.4043,0.2632,13.7412,3.2446,21.1011,4.8787,0.1636,0.7002,5.8513,0,0.0183,0.1019,0.9582,0,0.3405,0.3725,1.7958,0,1.7557,2.4144,9.8004,0,4.0512,3.0181,15.063,0.6858,2.4803,1.075,5.8727,0.4851,17.4461,4.8956,28.0713,5.2681,0.1121,0.1602,0.8092,0,0.8698,0.213,1.4043,0.2632,12.7581,3.4245,21.1011,4.8787,0.319
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Astrocyte,Not-TAMM: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Astrocyte,PathAnnotationObject,Polygon,901.22,235.4,15.5,15.4183,0.8194,5.4074,3.8116,0.63,0.8947,59.9473,0.4246,2.0944,0.2135,1.8809,0,0,0,0,0,0,0.2836,18.9983,0.1592,0.7785,0,0.7785,3.0094,201.6297,0.9268,4.5112,0.4262,4.085,1.7865,119.6936,0.1995,2.3379,1.3355,1.0025,1.9291,129.2504,0.3654,3.1079,1.4443,1.6637,12.4822,836.305,0.9183,14.3798,10.2762,4.1036,0.0495,3.3163,0.0806,0.3431,0,0.3431,0.6762,45.3085,0.059,0.8518,0.5628,0.2891,10.5979,710.0607,1.2499,12.8918,8.2041,4.6877,65,29.1976,0.9581,9.9924,8.3578,0.4853,0.2412,0.442,2.0944,0,0.0568,0.3897,3.9222,0,0.4415,0.2431,1.1373,0,2.6511,1.5339,7.8393,0,1.783,0.3016,2.6016,0.9325,2.0541,0.4175,3.2472,1.1415,13.114,1.5444,17.5625,8.6801,0.0425,0.0669,0.3431,0,0.7029,0.0787,0.9664,0.5493,10.5158,1.7271,17.7318,7.3689,0.0167,0.058,0.3446,0,0.0762,0.4503,3.9222,0,0.4958,0.2435,1.1373,0,2.528,1.6773,7.8393,0,1.7818,0.3298,2.6016,0.9325,2.097,0.4265,3.2472,1.1415,13.331,1.6543,17.5625,8.6801,0.0402,0.0615,0.3264,0,0.7121,0.0826,0.9664,0.5493,10.4875,1.8651,17.7318,7.3689,0.2442
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1321.5,237.2,35.75,21.264,0.9936,6.9691,6.4274,0.3255,4.2197,611.8522,0.95,6.8245,1.5848,5.2398,0,0,0,0,0,0,0.0841,12.1928,0.2521,1.3242,0,1.3242,2.5439,368.8702,2.4173,8.9969,0,8.9969,15.5811,2259.2561,3.603,21.5613,7.4242,14.137,4.7565,689.6932,0.633,6.2896,3.0553,3.2344,15.0716,2185.3774,1.9678,20.7765,11.9951,8.7813,0.0441,6.3916,0.0775,0.4,0,0.4,0.5526,80.1297,0.1241,0.8932,0.3619,0.5314,15.1466,2196.2595,1.2332,18.6134,12.109,6.5044,92.5,34.6318,0.9692,11.4107,10.2859,0.3461,1.7165,2.1139,6.8245,0,0,0,0,0,0.2057,0.3087,1.5035,0,3.0378,2.7654,12.9025,0,8.4884,6.3563,21.5613,0.956,3.5673,1.2426,6.2896,1.208,16.6686,3.5875,26.8969,8.6372,0.0842,0.1412,0.8275,0,0.7017,0.187,1.3249,0.3619,13.6068,2.868,20.7771,6.6448,0.1105,0.3768,2.0576,0,0,0,0,0,0.2837,0.3168,1.5035,0,3.3547,2.9288,12.9025,0,3.9378,2.2163,11.9665,0.956,2.8044,0.887,5.0701,1.208,17.6932,3.9985,26.8969,8.6372,0.1099,0.1651,0.8275,0,0.7973,0.1553,1.3249,0.4407,12.6189,3.1694,20.7771,6.6448,0.3687
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,976.23,239.39,30.5,21.4845,0.8303,7.4501,5.4441,0.7415,1.867,231.5062,0.5951,3.7159,0.6783,3.0377,0,0,0,0,0,0,0.0165,2.0435,0.05,0.3325,0,0.3325,2.2738,281.9501,1.2844,5.3758,0,5.3758,1.5461,191.7221,0.3203,2.3487,0.9887,1.36,2.4641,305.5493,0.3574,3.2801,1.6004,1.6797,17.7468,2200.6033,1.6421,22.8989,14.3899,8.5091,0.3366,41.737,0.2211,0.9803,0,0.9803,0.7377,91.4729,0.0796,0.9556,0.6234,0.3321,12.5331,1554.1047,1.0278,15.453,9.7832,5.6698,85.25,34.0379,0.9247,11.7149,9.5391,0.5813,0.8146,0.938,3.7159,0,0.011,0.0875,1.0834,0,0.0412,0.094,0.6292,0,2.0058,1.4768,5.3758,0,1.5425,0.5075,3.1165,0.4393,2.4062,0.4122,3.8223,1.0093,17.9004,4.4161,30.9022,9.3841,0.2502,0.2082,0.9803,0,0.7738,0.1027,1.0599,0.4977,12.4881,1.4315,16.4752,7.9442,0.2187,0.4402,2.5876,0,0.0173,0.1091,1.0834,0,0.0552,0.1091,0.6292,0,1.854,1.5578,5.0672,0,1.5404,0.5883,3.1165,0.4393,2.3734,0.4377,3.8223,1.0093,17.9874,5.39,30.9022,9.3841,0.2013,0.1838,0.7828,0,0.7943,0.1087,1.0599,0.4977,12.4627,1.6177,16.4752,7.9442,0.3389
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,607.64,240.13,13.25,14.671,0.7736,5.6417,3.2537,0.8155,2.4816,136.4892,0.8931,4.9322,0.9956,3.9366,0,0,0,0,0,0,0.0004,0.0195,0.0026,0.0195,0,0.0195,0,0,0,0,0,0,1.4573,80.151,0.304,2.2567,0.9982,1.2585,1.671,91.9045,0.1585,1.9588,1.3266,0.6322,29.027,1596.4832,1.9294,33.9862,26.0787,7.9075,0.4439,24.4138,0.2939,1.5655,0,1.5655,0.5413,29.7729,0.1292,0.8825,0.3735,0.509,11.3008,621.5427,1.4018,14.521,9.5951,4.9259,47,26.8905,0.8168,10.0264,6.0745,0.7992,0.7941,1.2167,4.9322,0,0,0,0,0,0.2164,0.3081,1.6556,0,0.7554,1.1931,4.7973,0,1.7804,0.4439,4.0834,0.9982,1.852,0.388,3.6591,1.0768,23.3184,6.571,35.5695,11.0538,0.2374,0.2674,1.5655,0,0.707,0.1832,1.1457,0.3735,11.7679,1.5329,15.7796,7.9306,0.1066,0.3484,2.4389,0,0,0,0,0,0.3044,0.327,1.6556,0,1.0631,1.2954,4.7973,0,1.912,0.4247,4.0834,1.1686,1.9258,0.4281,3.6591,1.0768,20.9927,6.3699,35.5695,11.0538,0.1533,0.2034,1.1845,0,0.7744,0.1574,1.1457,0.4773,11.9582,1.548,15.7796,7.9306,0.2687
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,876.82,240.55,15.25,14.7584,0.8798,5.3949,3.5481,0.7018,3.8112,251.5424,2.6614,12.3238,1.2708,11.053,0,0,0,0,0,0,0.1725,11.387,0.2354,0.8818,0,0.8818,2.8787,189.995,1.644,5.4878,0,5.4878,1.8933,124.9593,0.4725,3.2303,1.2024,2.028,2.0055,132.366,0.2255,2.55,1.5648,0.9851,17.2615,1139.2611,2.2691,21.3367,11.6266,9.7101,0.0725,4.7846,0.1248,0.5596,0,0.5596,0.732,48.3138,0.0516,0.8349,0.5852,0.2497,12.8163,845.8785,1.3064,15.8512,10.3954,5.4558,64.5,29.0463,0.9607,9.9466,8.2962,0.5012,1.1474,2.0845,12.3238,0,0,0,0,0,0.3984,0.337,1.6076,0,3.0795,1.6956,7.3808,0,1.8444,0.475,3.2303,0.5727,2.232,0.5283,3.9223,1.2218,16.3141,2.9814,22.6335,8.882,0.0423,0.0875,0.5596,0,0.7536,0.0843,1.0569,0.5746,11.7711,1.5773,15.8512,7.8918,0.2458,0.4676,2.2851,0,0,0,0,0,0.4749,0.3322,1.6076,0,3.1474,1.7115,7.3808,0,1.8278,0.4759,3.1985,0.5727,2.3086,0.5777,3.9223,1.2218,15.9935,3.1271,22.6335,8.882,0.0321,0.068,0.3901,0,0.761,0.0918,1.0569,0.5746,11.4174,1.505,14.6354,7.8918,0.2295
"Gbg LGG TMA 5 Panel 2_Core[1,10,F]_[15255,48068]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,612.97,242.18,14,15.3752,0.7442,5.5416,3.59,0.7859,1.7466,108.2873,0.8078,3.5134,0.1878,3.3256,0,0,0,0,0,0,0.0036,0.2219,0.0203,0.1409,0,0.1409,0.0876,5.4315,0.4214,2.7498,0,2.7498,1.8763,116.3304,0.6561,3.4379,0.9108,2.5271,1.5445,95.7559,0.2269,2.142,1.1523,0.9897,29.3016,1816.6976,3.7293,40.1765,19.8061,20.3704,0.5654,35.0562,0.3945,1.3718,0,1.3718,0.5081,31.5027,0.1126,0.8008,0.364,0.4368,11.8638,735.5577,1.7977,15.8268,8.9383,6.8885,50,27.38,0.8381,9.9626,6.6317,0.787,0.5717,0.9106,3.5134,0,0.5142,1.6052,11.6681,0,0.0519,0.1344,1.0175,0,1.2532,2.4073,10.6787,0,1.6287,0.7906,4.0119,0.1291,1.5461,0.4782,2.8195,0.2073,22.5647,9.9647,41.0095,1.7295,0.3492,0.3777,1.8378,0,0.4937,0.1888,0.8094,0.0944,11.9664,3.9851,20.6898,2.2042,0.0588,0.1987,1.497,0,0.7387,1.8821,11.6681,0,0.073,0.156,1.0175,0,1.7622,2.7218,10.6787,0,1.5207,0.8216,4.0119,0.1291,1.5468,0.554,2.8195,0.2073,19.6232,10.4052,41.0095,1.7295,0.2548,0.3294,1.8378,0,0.4874,0.2138,0.8094,0.0944,12.0112,4.6324,20.6898,2.2042,0.2812
