Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: DAPI mean,Nucleus: DAPI sum,Nucleus: DAPI std dev,Nucleus: DAPI max,Nucleus: DAPI min,Nucleus: DAPI range,Nucleus: Opal 480 mean,Nucleus: Opal 480 sum,Nucleus: Opal 480 std dev,Nucleus: Opal 480 max,Nucleus: Opal 480 min,Nucleus: Opal 480 range,Nucleus: Opal 520 mean,Nucleus: Opal 520 sum,Nucleus: Opal 520 std dev,Nucleus: Opal 520 max,Nucleus: Opal 520 min,Nucleus: Opal 520 range,Nucleus: Opal 540 mean,Nucleus: Opal 540 sum,Nucleus: Opal 540 std dev,Nucleus: Opal 540 max,Nucleus: Opal 540 min,Nucleus: Opal 540 range,Nucleus: Opal 570 mean,Nucleus: Opal 570 sum,Nucleus: Opal 570 std dev,Nucleus: Opal 570 max,Nucleus: Opal 570 min,Nucleus: Opal 570 range,Nucleus: Opal 620 mean,Nucleus: Opal 620 sum,Nucleus: Opal 620 std dev,Nucleus: Opal 620 max,Nucleus: Opal 620 min,Nucleus: Opal 620 range,Nucleus: Opal 650 mean,Nucleus: Opal 650 sum,Nucleus: Opal 650 std dev,Nucleus: Opal 650 max,Nucleus: Opal 650 min,Nucleus: Opal 650 range,Nucleus: Opal 690 mean,Nucleus: Opal 690 sum,Nucleus: Opal 690 std dev,Nucleus: Opal 690 max,Nucleus: Opal 690 min,Nucleus: Opal 690 range,Nucleus: Opal 780 mean,Nucleus: Opal 780 sum,Nucleus: Opal 780 std dev,Nucleus: Opal 780 max,Nucleus: Opal 780 min,Nucleus: Opal 780 range,Nucleus: Autofluorescence mean,Nucleus: Autofluorescence sum,Nucleus: Autofluorescence std dev,Nucleus: Autofluorescence max,Nucleus: Autofluorescence min,Nucleus: Autofluorescence range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: DAPI mean,Cell: DAPI std dev,Cell: DAPI max,Cell: DAPI min,Cell: Opal 480 mean,Cell: Opal 480 std dev,Cell: Opal 480 max,Cell: Opal 480 min,Cell: Opal 520 mean,Cell: Opal 520 std dev,Cell: Opal 520 max,Cell: Opal 520 min,Cell: Opal 540 mean,Cell: Opal 540 std dev,Cell: Opal 540 max,Cell: Opal 540 min,Cell: Opal 570 mean,Cell: Opal 570 std dev,Cell: Opal 570 max,Cell: Opal 570 min,Cell: Opal 620 mean,Cell: Opal 620 std dev,Cell: Opal 620 max,Cell: Opal 620 min,Cell: Opal 650 mean,Cell: Opal 650 std dev,Cell: Opal 650 max,Cell: Opal 650 min,Cell: Opal 690 mean,Cell: Opal 690 std dev,Cell: Opal 690 max,Cell: Opal 690 min,Cell: Opal 780 mean,Cell: Opal 780 std dev,Cell: Opal 780 max,Cell: Opal 780 min,Cell: Autofluorescence mean,Cell: Autofluorescence std dev,Cell: Autofluorescence max,Cell: Autofluorescence min,Cytoplasm: DAPI mean,Cytoplasm: DAPI std dev,Cytoplasm: DAPI max,Cytoplasm: DAPI min,Cytoplasm: Opal 480 mean,Cytoplasm: Opal 480 std dev,Cytoplasm: Opal 480 max,Cytoplasm: Opal 480 min,Cytoplasm: Opal 520 mean,Cytoplasm: Opal 520 std dev,Cytoplasm: Opal 520 max,Cytoplasm: Opal 520 min,Cytoplasm: Opal 540 mean,Cytoplasm: Opal 540 std dev,Cytoplasm: Opal 540 max,Cytoplasm: Opal 540 min,Cytoplasm: Opal 570 mean,Cytoplasm: Opal 570 std dev,Cytoplasm: Opal 570 max,Cytoplasm: Opal 570 min,Cytoplasm: Opal 620 mean,Cytoplasm: Opal 620 std dev,Cytoplasm: Opal 620 max,Cytoplasm: Opal 620 min,Cytoplasm: Opal 650 mean,Cytoplasm: Opal 650 std dev,Cytoplasm: Opal 650 max,Cytoplasm: Opal 650 min,Cytoplasm: Opal 690 mean,Cytoplasm: Opal 690 std dev,Cytoplasm: Opal 690 max,Cytoplasm: Opal 690 min,Cytoplasm: Opal 780 mean,Cytoplasm: Opal 780 std dev,Cytoplasm: Opal 780 max,Cytoplasm: Opal 780 min,Cytoplasm: Autofluorescence mean,Cytoplasm: Autofluorescence std dev,Cytoplasm: Autofluorescence max,Cytoplasm: Autofluorescence min,Nucleus/Cell area ratio
"Gbg LGG TMA 5 Panel 2_Core[1,9,D]_[11509,46099]_component_data.tif - resolution #1 - All classifiers applied",TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1108.8,699.55,39.25,22.8884,0.9415,7.6088,6.85,0.368,4.7816,769.8455,1.6252,11.0592,1.7325,9.3266,6.5001,1046.5226,1.9494,12.6388,1.6328,11.006,0,0,0,0,0,0,7.447,1198.9613,2.4414,15.8362,3.8285,12.0077,0.7416,119.3982,0.7254,2.9433,0,2.9433,1.5285,246.089,0.2855,2.3098,0.8773,1.4325,6.9928,1125.8481,0.7373,8.6321,5.5278,3.1044,0.5195,83.6349,0.2086,1.1122,0.0589,1.0533,0.4712,75.8682,0.0639,0.6189,0.3415,0.2774,21.0047,3381.7549,3.5379,32.4315,14.1232,18.3083,97.25,36.2928,0.9278,12.0586,10.361,0.4132,2.2196,2.4895,11.0592,0,5.1346,3.4196,13.9501,0,0.0047,0.0363,0.5752,0,8.956,4.4441,23.1276,1.8203,0.7481,0.672,2.9433,0,1.6881,0.4369,3.492,0.828,7.6371,1.3249,12.0645,3.9726,0.4682,0.2395,1.1967,0,0.5114,0.0931,0.7853,0.2875,19.6042,4.8197,32.4315,6.5687,0.4104,0.8881,5.4081,0,4.1703,3.8798,13.9501,0,0.008,0.0472,0.5752,0,10.0216,5.177,23.1276,1.8203,0.7528,0.6332,2.325,0,1.8008,0.4879,3.492,0.828,8.092,1.4542,12.0645,3.9726,0.432,0.2534,1.1967,0,0.5398,0.0999,0.7853,0.2875,18.6152,5.3393,32.1281,6.5687,0.401
"Gbg LGG TMA 5 Panel 2_Core[1,9,D]_[11509,46099]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,477.09,700.32,39,23.2551,0.9062,8.0374,6.309,0.6015,3.9256,628.0947,0.9894,7.2248,1.702,5.5228,0,0,0,0,0,0,0.0916,14.6613,0.1912,0.7939,0,0.7939,0.5378,86.0442,0.8761,3.2166,0,3.2166,2.1972,351.5451,0.4796,3.3035,0.7048,2.5987,1.8003,288.0442,0.3834,3.2203,0.9425,2.2777,18.5834,2973.3457,1.7676,23.4797,14.6019,8.8778,0.6195,99.1141,0.3665,1.6005,0,1.6005,0.5873,93.9731,0.0748,0.7493,0.352,0.3973,12.6508,2024.1307,1.9607,17.6556,9.044,8.6116,102.75,36.8162,0.9526,12.5895,10.5935,0.5167,1.6685,1.945,7.2248,0,0.0059,0.0566,0.9292,0,0.1434,0.2299,1.0386,0,1.2748,1.423,5.7143,0,1.9223,0.519,3.3035,0.6485,1.9776,0.5538,4.0916,0.7776,17.0228,2.3375,23.4797,10.4909,0.4494,0.3545,1.6662,0,0.6326,0.1061,0.936,0.352,11.973,2.1953,20.071,7.8092,0.2411,0.5361,2.5722,0,0.0097,0.0721,0.9292,0,0.1762,0.2462,1.0386,0,1.741,1.5044,5.7143,0,1.7485,0.4659,3.1255,0.6485,2.0897,0.6132,4.0916,0.7776,16.0358,2.1065,23.0917,10.4909,0.3419,0.3012,1.6662,0,0.6612,0.1129,0.936,0.3797,11.5444,2.231,20.071,7.8092,0.3772
"Gbg LGG TMA 5 Panel 2_Core[1,9,D]_[11509,46099]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,701.95,701.17,74.75,32.4555,0.8918,12.2127,8.3213,0.7108,7.2332,2177.1987,2.6603,15.8901,2.3942,13.4959,0,0,0,0,0,0,0.0121,3.6536,0.0619,0.6028,0,0.6028,0.1513,45.5519,0.7126,6.1898,0,6.1898,1.7293,520.5079,0.3912,3.5843,0.8784,2.706,1.0698,322.0011,0.2389,1.7167,0.4174,1.2993,19.3473,5823.5249,3.2128,25.9251,11.4474,14.4777,0.493,148.3831,0.3359,1.445,0.0032,1.4418,0.3523,106.0497,0.0918,0.738,0.1641,0.5739,10.6185,3196.1746,1.6011,16.2807,7.138,9.1427,160.25,45.9547,0.9536,16.6694,12.7279,0.6509,3.628,3.9138,15.8901,0,0.0043,0.0765,1.7642,0,0.0927,0.1958,1.204,0,0.6541,1.594,12.2577,0,1.6631,0.406,3.5843,0.3383,1.1056,0.2975,2.2141,0.4174,17.1724,4.4687,27.495,6.6407,0.4489,0.3397,1.7947,0,0.4437,0.1403,0.8736,0.1641,9.9389,1.8515,18.2166,4.4945,0.4363,0.9476,5.2169,0,0.0081,0.105,1.7642,0,0.1641,0.241,1.204,0,1.0992,1.981,12.2577,0,1.6045,0.4105,2.8769,0.3383,1.1373,0.3384,2.2141,0.4868,15.2469,4.5439,27.495,6.6407,0.4098,0.3388,1.7947,0,0.5245,0.1255,0.8736,0.297,9.3372,1.852,18.2166,4.4945,0.4665
"Gbg LGG TMA 5 Panel 2_Core[1,9,D]_[11509,46099]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,859.13,701.35,67.25,29.9794,0.9403,10.1208,8.531,0.4753,4.5421,1239.9807,1.578,11.0536,1.4749,9.5786,0,0,0,0,0,0,0.1337,36.4974,0.2117,1.4809,0,1.4809,0.9235,252.1208,1.3075,4.2999,0,4.2999,1.8667,509.6204,0.4292,3.1481,0.7563,2.3917,1.3613,371.6303,0.3924,2.6552,0.6296,2.0255,16.9851,4636.936,2.8508,25.5171,9.8052,15.7119,0.2575,70.289,0.2151,0.9743,0,0.9743,0.5044,137.6897,0.1544,0.8701,0.2331,0.637,11.0586,3019.0037,1.6908,14.8938,7.797,7.0967,146.25,43.6639,0.964,14.4509,13.1761,0.3767,2.2121,2.4509,11.0536,0,0.001,0.025,0.6053,0,0.233,0.2615,1.4809,0,1.3489,1.4441,6.286,0,1.8581,0.4888,3.7356,0.7255,1.3033,0.4336,2.6552,0.1817,15.473,3.7364,25.5171,5.4867,0.2441,0.2401,1.23,0,0.5747,0.149,0.9528,0.2331,10.8572,2.2793,16.4443,4.5486,0.1864,0.4806,2.6458,0,0.0019,0.0342,0.6053,0,0.3194,0.2701,1.2189,0,1.7187,1.4573,6.286,0,1.8505,0.5358,3.7356,0.7255,1.253,0.4612,2.6255,0.1817,14.1584,3.9175,24.671,5.4867,0.2325,0.2596,1.23,0,0.6359,0.1132,0.9528,0.3237,10.682,2.6788,16.4443,4.5486,0.4604
"Gbg LGG TMA 5 Panel 2_Core[1,9,D]_[11509,46099]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,975.83,701.47,55,27.2186,0.9329,8.9868,7.9025,0.4959,6.2195,1386.9495,1.5524,10.1014,2.594,7.5074,0,0,0,0,0,0,0.0021,0.467,0.0234,0.3316,0,0.3316,0,0,0,0,0,0,1.3297,296.5169,0.3829,2.4346,0.7031,1.7315,1.3094,291.987,0.1947,1.8297,0.8117,1.0181,20.4201,4553.6895,2.3209,28.3927,15.6919,12.7008,1.6391,365.5128,0.4773,2.9418,0.2989,2.6429,0.2146,47.8668,0.0891,0.5492,0.0772,0.472,10.978,2448.0876,1.1782,14.535,8.7545,5.7804,121.25,39.9467,0.9548,13.4776,11.7585,0.4706,3.1499,3.0827,10.1014,0,0,0,0,0,0.0054,0.0408,0.5797,0,0.066,0.3043,2.7579,0,1.5396,0.4162,2.4483,0.7031,1.44,0.246,2.2418,0.8117,21.1505,3.1302,28.3927,13.2865,1.6161,0.5886,3.375,0.1079,0.2954,0.1196,0.5904,0.0772,11.8146,1.5419,15.5205,7.691,0.5862,0.9809,3.5159,0,0,0,0,0,0.0081,0.0509,0.5797,0,0.1211,0.4044,2.7579,0,1.715,0.3581,2.4483,0.8569,1.5492,0.2309,2.2418,0.9628,21.7605,3.5631,28.3301,13.2865,1.5969,0.6678,3.375,0.1079,0.3628,0.0982,0.5904,0.1661,12.5133,1.4613,15.5205,7.691,0.4482
"Gbg LGG TMA 5 Panel 2_Core[1,9,D]_[11509,46099]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,813.05,701.32,53.75,26.1124,0.9906,8.7567,7.8262,0.4241,5.359,1162.9091,1.8312,9.5606,0.6675,8.8931,0.6193,134.3852,1.892,12.9055,0,12.9055,0.0669,14.5093,0.1264,0.6584,0,0.6584,1.418,307.7152,1.5545,5.8241,0,5.8241,2.0866,452.7892,0.3747,2.9351,1.1971,1.738,1.305,283.1756,0.377,2.5446,0.5046,2.0399,17.82,3866.9492,2.0005,21.3764,11.0363,10.3401,0.3884,84.2851,0.2877,1.2541,0,1.2541,0.5416,117.5338,0.1879,0.9625,0.2077,0.7549,15.8992,3450.116,3.3645,25.2221,10.7073,14.5148,124.75,39.8607,0.9866,13.2246,12,0.3274,2.4663,2.8458,9.5606,0,3.2226,6.2105,29.3525,0,0.1892,0.2362,1.2557,0,2.8885,2.2381,9.682,0,1.8828,0.4892,2.9501,0,1.478,0.4313,3.2027,0.5046,15.9833,2.6392,21.3764,8.2851,0.3198,0.2483,1.2541,0,0.6254,0.1771,1.0023,0.2077,15.989,3.96,25.892,7.9428,0.2403,0.5832,2.9573,0,5.2258,7.5063,29.3525,0,0.2833,0.2573,1.2557,0,4.0199,2.0162,9.682,0,1.726,0.5094,2.9501,0,1.6112,0.4236,3.2027,0.5339,14.5699,2.1582,19.6366,8.2851,0.267,0.1981,0.917,0,0.6899,0.1373,1.0023,0.4017,16.0581,4.3679,25.892,7.9428,0.4243
"Gbg LGG TMA 5 Panel 2_Core[1,9,D]_[11509,46099]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1068.9,700.69,34,20.9754,0.9711,7.0379,6.362,0.3552,11.6216,1627.0212,2.9907,18.2551,4.7442,13.5109,0.0171,2.3915,0.095,0.727,0,0.727,0.0018,0.2546,0.013,0.1318,0,0.1318,1.5671,219.4007,1.2986,4.0782,0,4.0782,1.8126,253.7591,0.5608,3.5227,0.8533,2.6694,1.9009,266.1214,0.3109,2.6692,1.3292,1.34,19.2813,2699.3806,2.0821,21.8983,12.1186,9.7797,0.997,139.5752,0.5066,1.984,0,1.984,0.6734,94.2826,0.2129,1.08,0.3192,0.7608,16.7295,2342.134,2.9511,26.1966,12.155,14.0416,96,34.8591,0.9928,11.4609,10.8372,0.1617,4.7712,5.6216,18.2551,0,0.0718,0.3578,4.2658,0,0.018,0.0688,0.6603,0,2.0374,1.2614,5.9901,0,1.5452,0.5564,3.5227,0.5013,1.8549,0.4103,2.8477,0.7546,15.4193,3.9612,21.8983,7.4731,0.7672,0.456,2.0253,0,0.6844,0.1734,1.1552,0.3192,14.4727,4.0807,26.9719,6.7606,0.8406,1.464,5.8876,0,0.1032,0.4404,4.2658,0,0.0273,0.0845,0.6603,0,2.3072,1.1588,5.9901,0.0794,1.3918,0.4932,3.095,0.5013,1.8285,0.4562,2.8477,0.7546,13.2034,2.9543,20.9799,7.4731,0.6354,0.3647,2.0253,0,0.6907,0.1462,1.1552,0.4018,13.1779,4.08,26.9719,6.7606,0.3519
"Gbg LGG TMA 5 Panel 2_Core[1,9,D]_[11509,46099]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1119,702.87,63,30.3636,0.8587,11.0451,7.4265,0.7477,9.5698,2402.0259,2.5246,17.378,3.8508,13.5272,0,0,0,0,0,0,0,0,0,0,0,0,0.65,163.1448,1.5083,6.1743,0,6.1743,2.0737,520.4869,0.4688,3.631,1.2969,2.3341,1.7927,449.9792,0.3886,3.2906,1.2009,2.0897,24.4275,6131.2979,1.915,29.0771,18.2124,10.8647,1.3702,343.9286,0.4875,2.5664,0.0797,2.4868,0.5241,131.5394,0.145,0.9139,0.2843,0.6296,14.2956,3588.1956,2.31,24.6204,10.8153,13.8052,137.25,43.3646,0.9172,15.4637,11.797,0.6418,4.8711,4.7617,17.378,0,0.2425,1.0262,8.1872,0,0.0202,0.0702,0.5223,0,1.9324,3.2467,18.8013,0,1.7552,0.5975,3.631,0,1.735,0.5058,3.2906,0.2271,19.6996,6.3734,29.1635,2.7589,1.1854,0.643,3.2448,0.0014,0.5632,0.151,0.9139,0.1605,13.8668,4.3407,32.5336,3.773,0.953,1.5679,6.4801,0,0.4448,1.3579,8.1872,0,0.037,0.0918,0.5223,0,3.0018,3.8654,18.8013,0,1.4897,0.563,3.3052,0,1.6869,0.5821,3.1588,0.2271,15.7571,6.1036,29.1635,2.7589,1.0312,0.7133,3.2448,0.0014,0.5958,0.1483,0.8426,0.1605,13.5092,5.466,32.5336,3.773,0.4487
"Gbg LGG TMA 5 Panel 2_Core[1,9,D]_[11509,46099]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,525.16,700.33,17,15.3415,0.9077,5.3424,4.3302,0.5509,3.7312,268.6485,1.7322,8.6325,1.1604,7.4721,0,0,0,0,0,0,0.9734,70.0818,0.8643,3.7135,0,3.7135,2.8492,205.141,1.535,5.353,0,5.353,2.2552,162.3752,0.8182,5.2626,1.0429,4.2197,11.1095,799.8831,4.6338,23.9688,4.5362,19.4326,10.8688,782.5544,1.6478,13.5325,7.5404,5.9921,2.9299,210.9513,2.1982,10.4403,0.5135,9.9267,0.4657,33.5273,0.1021,0.6547,0.2569,0.3978,16.3128,1174.5245,2.5965,23.1523,12.048,11.1043,61.5,28.3681,0.9603,9.9309,7.8171,0.5936,1.1538,1.9199,8.6325,0,0.0998,0.4522,2.7627,0,0.9167,1.1262,4.3737,0,2.5285,1.5156,5.5798,0,2.1273,0.9522,5.2626,0.5317,8.3905,6.8,24.6229,1.2869,10.998,2.1121,17.1695,5.5551,2.6877,3.2174,14.9291,0.0376,0.5272,0.1188,0.7962,0.2569,14.4665,3.2812,23.4968,7.78,0.0934,0.3271,2.7697,0,0.1409,0.5322,2.7627,0,0.8934,1.2192,4.3737,0,2.3966,1.492,5.5798,0,2.0747,0.9995,4.917,0.5317,7.2718,7.2315,24.6229,1.2869,11.0511,2.2779,17.1695,5.5551,2.588,3.5537,14.9291,0.0376,0.5525,0.1162,0.7962,0.2618,13.7069,3.2372,23.4968,7.78,0.2692
"Gbg LGG TMA 5 Panel 2_Core[1,9,D]_[11509,46099]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1097.8,699.41,11,12.1872,0.9307,4.6393,3.3735,0.5848,1.6471,77.4144,0.669,2.6754,0,2.6754,0,0,0,0,0,0,0.0009,0.04,0.0058,0.04,0,0.04,0.0915,4.3014,0.3107,1.5554,0,1.5554,1.6537,77.7231,0.2468,2.1638,0.9969,1.167,1.2687,59.6289,0.1585,1.7429,0.9329,0.8101,21.6466,1017.3886,3.4015,28.8029,16.7168,12.0861,1.6812,79.0168,0.4793,2.8941,0.7844,2.1097,0.3322,15.6155,0.0724,0.5001,0.2132,0.2869,11.6476,547.4373,0.9503,13.9411,9.9249,4.0162,52.25,25.9871,0.9723,9.022,7.5,0.5451,0.3704,0.7459,2.6754,0,0.0199,0.1563,1.9711,0,0.037,0.1243,0.8233,0,1.3581,2.119,9.1852,0,1.6044,0.4347,2.6837,0.3569,1.7228,0.4245,3.2255,0.9329,19.9774,5.4654,30.6906,9.9195,1.2512,0.6167,2.8941,0.1597,0.4975,0.1598,0.8896,0.2132,12.4252,1.5966,17.4114,9.4291,0.0132,0.0505,0.2483,0,0.0255,0.1765,1.9711,0,0.0472,0.139,0.8233,0,1.7125,2.2692,9.1852,0,1.5906,0.4738,2.6837,0.3569,1.8499,0.3869,3.2255,1.1741,19.5105,5.8384,30.6906,9.9195,1.1309,0.5979,2.8129,0.1597,0.5437,0.1464,0.8896,0.2238,12.6427,1.6733,17.4114,9.4291,0.1981
"Gbg LGG TMA 5 Panel 2_Core[1,9,D]_[11509,46099]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,655.4,704.11,71.25,34.3013,0.761,13.0289,7.13,0.8615,7.1487,2065.9805,2.4958,14.7008,3.027,11.6738,0,0,0,0,0,0,7.0692,2042.9954,2.4273,12.4584,1.7451,10.7133,0,0,0,0,0,0,1.7677,510.8734,0.3014,2.9323,1.0357,1.8966,0.8294,239.7018,0.3363,1.8384,0.0017,1.8368,24.2026,6994.5464,1.9643,30.3015,18.3602,11.9413,0.9388,271.3168,0.5344,2.3322,0.0157,2.3165,0.272,78.6071,0.0823,0.5247,0.1092,0.4155,15.079,4357.8174,1.6879,18.4712,9.9479,8.5233,161,47.5852,0.8935,17.5066,11.5779,0.7627,3.4862,3.7979,14.7008,0,0.0005,0.0078,0.1381,0,3.7699,3.4544,12.4584,0,0.3354,0.8912,6.6966,0,1.813,0.5246,3.4938,0.2966,0.9952,0.3768,2.2886,0.0017,22.0187,5.4075,33.3427,3.4767,0.8206,0.6081,2.9551,0,0.3983,0.1753,0.8821,0.1092,12.9183,2.8673,18.4712,3.9627,0.5213,1.1788,6.122,0,0.001,0.0105,0.1381,0,1.099,0.9292,5.392,0,0.6069,1.1286,6.6966,0,1.8496,0.6497,3.4938,0.2966,1.1295,0.354,2.2886,0.0541,20.2507,6.5461,33.3427,3.4767,0.7249,0.6469,2.9551,0,0.5006,0.1637,0.8821,0.159,11.1692,2.3944,17.0107,3.9627,0.4373
"Gbg LGG TMA 5 Panel 2_Core[1,9,D]_[11509,46099]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1151.4,703.36,41.5,25.1547,0.8242,9.2432,6.5344,0.6607,6.209,1043.1149,2.2382,14.8643,2.1619,12.7024,0,0,0,0,0,0,0.0187,3.1482,0.109,0.9933,0,0.9933,0.6019,101.1166,0.9291,3.6467,0,3.6467,1.9385,325.6754,0.4773,3.4083,0.8617,2.5465,1.5751,264.6152,0.2726,2.4326,0.9793,1.4533,20.4324,3432.6384,4.1407,31.1351,11.7133,19.4218,1.1982,201.3006,0.5868,2.7432,0.0019,2.7413,0.4979,83.6396,0.125,0.8232,0.2736,0.5496,13.4695,2262.8816,1.7847,18.5613,9.6487,8.9126,108.25,38.5305,0.9163,13.5359,11,0.5421,2.7322,3.2135,14.8643,0,0.033,0.2195,2.4048,0,0.0967,0.2509,1.5667,0,1.7565,1.7091,7.5138,0,1.5784,0.6366,3.4083,0.1776,1.8389,0.8476,7.6207,0.9314,17.2171,5.277,31.1351,8.5908,1.0442,0.6398,4.0197,0.0019,0.5448,0.1189,0.8232,0.2667,12.4564,2.0473,18.6183,7.0084,0.528,1.0771,5.3533,0,0.0538,0.2788,2.4048,0,0.1461,0.2986,1.5667,0,2.4885,1.6875,7.5138,0,1.3501,0.6198,3.1718,0.1776,2.0061,1.0278,7.6207,0.9314,15.1787,4.8962,29.9687,8.5908,0.9466,0.6536,4.0197,0.0192,0.5745,0.1047,0.8214,0.2667,11.814,1.9433,18.6183,7.0084,0.3812
