Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: DAPI mean,Nucleus: DAPI sum,Nucleus: DAPI std dev,Nucleus: DAPI max,Nucleus: DAPI min,Nucleus: DAPI range,Nucleus: Opal 480 mean,Nucleus: Opal 480 sum,Nucleus: Opal 480 std dev,Nucleus: Opal 480 max,Nucleus: Opal 480 min,Nucleus: Opal 480 range,Nucleus: Opal 520 mean,Nucleus: Opal 520 sum,Nucleus: Opal 520 std dev,Nucleus: Opal 520 max,Nucleus: Opal 520 min,Nucleus: Opal 520 range,Nucleus: Opal 540 mean,Nucleus: Opal 540 sum,Nucleus: Opal 540 std dev,Nucleus: Opal 540 max,Nucleus: Opal 540 min,Nucleus: Opal 540 range,Nucleus: Opal 570 mean,Nucleus: Opal 570 sum,Nucleus: Opal 570 std dev,Nucleus: Opal 570 max,Nucleus: Opal 570 min,Nucleus: Opal 570 range,Nucleus: Opal 620 mean,Nucleus: Opal 620 sum,Nucleus: Opal 620 std dev,Nucleus: Opal 620 max,Nucleus: Opal 620 min,Nucleus: Opal 620 range,Nucleus: Opal 650 mean,Nucleus: Opal 650 sum,Nucleus: Opal 650 std dev,Nucleus: Opal 650 max,Nucleus: Opal 650 min,Nucleus: Opal 650 range,Nucleus: Opal 690 mean,Nucleus: Opal 690 sum,Nucleus: Opal 690 std dev,Nucleus: Opal 690 max,Nucleus: Opal 690 min,Nucleus: Opal 690 range,Nucleus: Opal 780 mean,Nucleus: Opal 780 sum,Nucleus: Opal 780 std dev,Nucleus: Opal 780 max,Nucleus: Opal 780 min,Nucleus: Opal 780 range,Nucleus: Autofluorescence mean,Nucleus: Autofluorescence sum,Nucleus: Autofluorescence std dev,Nucleus: Autofluorescence max,Nucleus: Autofluorescence min,Nucleus: Autofluorescence range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: DAPI mean,Cell: DAPI std dev,Cell: DAPI max,Cell: DAPI min,Cell: Opal 480 mean,Cell: Opal 480 std dev,Cell: Opal 480 max,Cell: Opal 480 min,Cell: Opal 520 mean,Cell: Opal 520 std dev,Cell: Opal 520 max,Cell: Opal 520 min,Cell: Opal 540 mean,Cell: Opal 540 std dev,Cell: Opal 540 max,Cell: Opal 540 min,Cell: Opal 570 mean,Cell: Opal 570 std dev,Cell: Opal 570 max,Cell: Opal 570 min,Cell: Opal 620 mean,Cell: Opal 620 std dev,Cell: Opal 620 max,Cell: Opal 620 min,Cell: Opal 650 mean,Cell: Opal 650 std dev,Cell: Opal 650 max,Cell: Opal 650 min,Cell: Opal 690 mean,Cell: Opal 690 std dev,Cell: Opal 690 max,Cell: Opal 690 min,Cell: Opal 780 mean,Cell: Opal 780 std dev,Cell: Opal 780 max,Cell: Opal 780 min,Cell: Autofluorescence mean,Cell: Autofluorescence std dev,Cell: Autofluorescence max,Cell: Autofluorescence min,Cytoplasm: DAPI mean,Cytoplasm: DAPI std dev,Cytoplasm: DAPI max,Cytoplasm: DAPI min,Cytoplasm: Opal 480 mean,Cytoplasm: Opal 480 std dev,Cytoplasm: Opal 480 max,Cytoplasm: Opal 480 min,Cytoplasm: Opal 520 mean,Cytoplasm: Opal 520 std dev,Cytoplasm: Opal 520 max,Cytoplasm: Opal 520 min,Cytoplasm: Opal 540 mean,Cytoplasm: Opal 540 std dev,Cytoplasm: Opal 540 max,Cytoplasm: Opal 540 min,Cytoplasm: Opal 570 mean,Cytoplasm: Opal 570 std dev,Cytoplasm: Opal 570 max,Cytoplasm: Opal 570 min,Cytoplasm: Opal 620 mean,Cytoplasm: Opal 620 std dev,Cytoplasm: Opal 620 max,Cytoplasm: Opal 620 min,Cytoplasm: Opal 650 mean,Cytoplasm: Opal 650 std dev,Cytoplasm: Opal 650 max,Cytoplasm: Opal 650 min,Cytoplasm: Opal 690 mean,Cytoplasm: Opal 690 std dev,Cytoplasm: Opal 690 max,Cytoplasm: Opal 690 min,Cytoplasm: Opal 780 mean,Cytoplasm: Opal 780 std dev,Cytoplasm: Opal 780 max,Cytoplasm: Opal 780 min,Cytoplasm: Autofluorescence mean,Cytoplasm: Autofluorescence std dev,Cytoplasm: Autofluorescence max,Cytoplasm: Autofluorescence min,Nucleus/Cell area ratio
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1174.6,386.13,19.75,16.5735,0.9035,5.6714,4.493,0.5841,3.3444,270.8925,1.0486,5.3885,1.2532,4.1354,10.3056,834.7554,3.5486,18.0342,3.9215,14.1127,0.0007,0.0551,0.0043,0.0305,0,0.0305,3.9594,320.7134,1.523,9.128,1.4513,7.6767,1.0506,85.0979,0.6857,2.4398,0,2.4398,1.2986,105.1859,0.3436,2.291,0.6349,1.6561,11.0078,891.628,2.8216,17.3315,6.399,10.9325,0.0935,7.5748,0.1317,0.6249,0,0.6249,0.6355,51.4756,0.2093,1.1568,0.3515,0.8054,23.0901,1870.3013,2.3952,28.9459,17.8313,11.1146,61.75,28.6734,0.9438,9.9629,7.5425,0.6414,1.1987,1.6379,5.3885,0,6.9587,4.6014,18.0342,0,0.0225,0.0671,0.4319,0,3.2368,1.8052,9.3685,0,1.0571,0.6896,2.867,0,1.3612,0.381,2.291,0.4174,11.0025,3.3826,20.4502,3.9731,0.0928,0.1238,0.6249,0,0.6163,0.2272,1.1836,0.2431,18.3558,5.308,30.3414,4.9258,0.1642,0.3841,1.9013,0,5.3449,4.1662,14.6665,0,0.0331,0.0795,0.4319,0,2.8884,1.8311,9.3685,0,1.0603,0.6935,2.867,0,1.3914,0.3953,2.29,0.4174,11,3.6301,20.4502,3.9731,0.0925,0.1202,0.5656,0,0.6071,0.2354,1.1836,0.2431,16.0732,4.7937,30.3414,4.9258,0.3094
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1304.4,388.66,49.5,27.0434,0.8505,10.0996,5.852,0.8118,6.3683,1280.0255,1.8366,14.2276,2.6231,11.6045,0,0,0,0,0,0,0.408,82.0068,0.5205,2.4766,0,2.4766,2.2275,447.7318,2.2977,6.5949,0,6.5949,3.2828,659.8524,0.8816,5.3441,1.3185,4.0256,2.7967,562.1362,0.524,4.3683,1.4425,2.9258,28.8844,5805.7705,2.9726,35.1438,20.8644,14.2795,0.2307,46.3675,0.2335,1.0744,0,1.0744,0.5692,114.4184,0.1221,0.9472,0.3795,0.5677,18.8309,3785.0093,2.1808,24.5096,13.3372,11.1724,101,38.8728,0.8399,14.2548,9.5182,0.755,3.4501,3.2812,14.2276,0,0.003,0.0328,0.4742,0,0.2838,0.4349,2.4766,0,1.1755,1.9523,6.5949,0,2.6603,1.0173,5.3441,0.733,2.2855,0.7195,4.3683,0.6649,24.7618,6.2543,35.1438,9.2916,0.1635,0.1999,1.0744,0,0.6234,0.142,1.0491,0.3754,16.5128,4.0994,27.8788,6.9826,0.5607,1.1296,5.8763,0,0.0059,0.0461,0.4742,0,0.1608,0.2804,1.3682,0,0.1339,0.4301,3.7547,0,2.0438,0.7262,3.6019,0.733,1.7793,0.4935,3.016,0.6649,20.6799,5.9695,35.0453,9.2916,0.0969,0.1295,0.8266,0,0.677,0.1403,1.0491,0.3754,14.2176,4.2635,27.8788,6.9826,0.4841
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,448.66,388.16,32.5,21.9443,0.8481,7.6045,6.2303,0.536,7.1667,946.0034,2.9996,18.4106,2.509,15.9017,0.0004,0.0498,0.0043,0.0498,0,0.0498,0.0226,2.9777,0.0969,0.7193,0,0.7193,1.9313,254.936,1.7862,5.7386,0,5.7386,3.7226,491.3886,0.7843,5.534,2.1576,3.3765,2.47,326.0392,0.5122,3.4823,1.0644,2.4179,30.9655,4087.4429,5.526,40.7653,15.8396,24.9257,0.0869,11.4685,0.1377,0.6269,0,0.6269,0.8676,114.529,0.1647,1.2671,0.5663,0.7008,23.827,3145.1646,4.7535,36.346,14.8324,21.5136,91.75,34.8748,0.948,11.5514,10.4925,0.1264,3.0232,3.6783,18.4106,0,0.4037,1.2597,8.0314,0,0.0732,0.1851,1.0875,0,1.7775,1.4707,5.7386,0,2.9701,1.0491,5.534,0.4501,1.9636,0.6206,3.4823,0.4264,24.3147,7.874,40.7653,6.0753,0.0863,0.1435,0.865,0,0.8574,0.2289,1.414,0.2563,21.4914,6.5131,37.4068,7.9483,0.7155,1.0734,4.2489,0,0.6284,1.5273,8.0314,0,0.1013,0.2144,1.0875,0,1.6918,1.2575,5.7206,0,2.551,0.9389,4.8333,0.4501,1.6815,0.4812,2.8196,0.4264,20.6105,6.4194,35.7682,6.0753,0.086,0.1469,0.865,0,0.8516,0.258,1.414,0.2563,20.1905,6.9895,37.4068,7.9483,0.3553
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Astrocyte,PathAnnotationObject,Polygon,1225.3,386.78,10.75,11.8684,0.959,4.3363,3.4139,0.5873,1.5772,74.1284,0.7007,3.2922,0.1259,3.1663,0.0932,4.3821,0.2487,1.1649,0,1.1649,0.0549,2.5784,0.1016,0.376,0,0.376,6.5715,308.8616,2.2551,12.3391,4.1319,8.2072,1.8888,88.7733,0.4051,2.9391,1.2092,1.7299,1.8081,84.9814,0.2792,2.4431,1.3048,1.1382,14.2065,667.7059,2.2976,19.5468,9.9551,9.5917,0.0743,3.4904,0.1234,0.4698,0,0.4698,0.9077,42.6601,0.1583,1.1641,0.6084,0.5556,16.8481,791.8591,1.8112,21.7287,14.7075,7.0212,51.5,25.5493,0.9914,8.5844,7.5,0.449,0.3779,0.7334,3.2922,0,0.1482,0.4918,3.3261,0,0.1187,0.1996,0.8879,0,6.6075,3.6412,15.7268,0.0466,1.4589,0.5033,3.0362,0.1989,2.0685,0.4859,4.2978,0.9474,13.889,2.7268,22.5955,8.7046,0.0607,0.1134,0.5671,0,0.8325,0.1822,1.1889,0.4983,15.2602,2.3626,21.7287,9.0708,0.03,0.1134,0.5836,0,0.1642,0.542,3.3261,0,0.1372,0.2167,0.8879,0,6.6179,3.9592,15.7268,0.0466,1.3342,0.4591,3.0362,0.1989,2.1441,0.5071,4.2978,0.9474,13.7969,2.8389,22.5955,8.7046,0.0568,0.1105,0.5671,0,0.8106,0.1833,1.1889,0.4983,14.7995,2.3074,20.5746,9.0708,0.2038
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,854.18,388.05,23,17.8618,0.9059,6.0012,5.0972,0.3935,5.0014,475.1349,1.9676,10.3745,2.0861,8.2884,0.0222,2.109,0.1731,1.6195,0,1.6195,0.1265,12.0175,0.209,0.8443,0,0.8443,2.0402,193.8146,1.8551,5.9358,0,5.9358,3.1937,303.3981,0.7177,4.5948,1.4029,3.1919,2.009,190.8515,0.4193,3.3407,1.0665,2.2743,24.6922,2345.7556,3.5146,31.9341,13.9989,17.9352,0.0112,1.0637,0.0389,0.2444,0,0.2444,0.7883,74.8901,0.1239,1.0794,0.4363,0.6431,18.3695,1745.1068,4.0456,33.3187,10.575,22.7437,77.5,31.7121,0.9684,10.508,9.5,0.328,1.7754,2.4682,10.3745,0,0.1866,0.6981,4.9709,0,0.1823,0.2338,1.0392,0,2.2859,2.6518,15.2101,0,2.5593,1.0764,4.9101,0.4961,1.7179,0.6909,3.6885,0.2675,19.6789,7.1474,33.3007,4.02,0.0555,0.1218,0.7836,0,0.6972,0.2006,1.0925,0.1801,16.2541,6.8203,38.2297,4.1393,0.35,0.6594,2.7026,0,0.2593,0.8205,4.9709,0,0.207,0.2403,1.0392,0,2.3945,2.9332,15.2101,0,2.279,1.0905,4.9101,0.4961,1.5893,0.7468,3.6885,0.2675,17.4638,7.2284,33.3007,4.02,0.0751,0.1396,0.7836,0,0.6569,0.2146,1.0925,0.1801,15.3193,7.5572,38.2297,4.1393,0.2965
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1162.5,389.03,55.5,29.0408,0.827,9.9386,7.9619,0.659,9.9577,2250.4336,3.0023,20.0588,3.261,16.7979,0,0,0,0,0,0,0.0001,0.0143,0.0008,0.0123,0,0.0123,0.1779,40.1988,0.7506,6.5678,0,6.5678,2.7308,617.1609,0.6229,4.3404,1.3501,2.9903,2.479,560.2558,0.4627,3.8158,1.4539,2.3619,30.3683,6863.2417,6.1064,46.9602,16.5473,30.4129,0.1024,23.1388,0.1558,0.8487,0,0.8487,0.6606,149.2939,0.1402,1.207,0.4427,0.7643,19.1664,4331.606,3.1432,29.2122,12.6607,16.5515,128,41.9064,0.9159,14.2755,12.4149,0.4486,4.9629,5.0206,20.0588,0,0.1549,0.5459,4.3889,0,0.0134,0.0552,0.4458,0,0.5326,1.1459,6.5678,0,2.0958,0.8214,4.3404,0.4033,2.0013,0.6859,3.8158,0.532,22.7513,9.7056,46.9602,6.1639,0.0964,0.1574,1.0185,0,0.6479,0.1683,1.207,0.3098,16.4785,4.4917,29.3349,6.5126,1.016,1.6316,6.4988,0,0.2773,0.7073,4.3889,0,0.0239,0.0722,0.4458,0,0.813,1.3157,6.4761,0,1.5941,0.5754,3.7799,0.4033,1.6238,0.5921,3.706,0.532,16.7323,7.5561,43.0435,6.1639,0.0916,0.1587,1.0185,0,0.6378,0.1872,1.151,0.3098,14.3546,4.2565,29.3349,6.5126,0.4385
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,422.15,389.69,39,23.3218,0.9011,8.0817,6.5997,0.3136,5.5667,885.1105,2.0201,13.6104,1.9644,11.6461,0,0,0,0,0,0,0.0008,0.128,0.0072,0.0658,0,0.0658,0,0,0,0,0,0,1.8221,289.7172,0.3989,2.7014,0.9435,1.7579,2.0336,323.3377,0.3905,2.9427,1.1996,1.7431,31.0688,4939.936,6.99,48.4611,19.5169,28.9442,0.125,19.8689,0.1617,1.0701,0,1.0701,0.8181,130.0784,0.1423,1.1102,0.5592,0.5511,16.1347,2565.4241,2.0383,21.5549,12.3525,9.2025,102.25,36.643,0.957,12.5784,10.6066,0.4876,2.3858,2.8853,13.6104,0,0.0852,0.4198,3.6777,0,0.0604,0.1451,0.904,0,0.3144,0.8998,5.4575,0,1.8704,0.4704,4.0563,0.9304,1.8826,0.5224,3.3411,0.8007,27.3064,10.7149,56.755,12.293,0.1036,0.1627,1.0701,0,0.785,0.1402,1.1102,0.4256,15.6592,2.907,26.205,9.9537,0.3627,0.6932,2.7791,0,0.1393,0.5303,3.6777,0,0.0983,0.1754,0.904,0,0.5143,1.1061,5.4575,0,1.9011,0.5091,4.0563,0.9304,1.7866,0.5715,3.3411,0.8007,24.9135,11.9301,56.755,12.293,0.0899,0.1622,0.9593,0,0.7639,0.1349,1.0541,0.4256,15.3568,3.3128,26.205,9.9537,0.3755
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,527.35,390.38,30.25,21.142,0.8504,7.4187,5.8522,0.5546,6.2706,790.0959,2.6045,15.9359,2.0819,13.8539,0,0,0,0,0,0,0.0342,4.3069,0.0965,0.56,0,0.56,2.369,298.4991,2.8742,9.2846,0,9.2846,3.4467,434.2831,0.8485,5.6962,1.7289,3.9673,2.4562,309.4827,0.5591,3.7677,1.2573,2.5104,32.7707,4129.1104,4.5824,41.2081,15.3378,25.8703,0.1189,14.9824,0.1973,0.9206,0,0.9206,0.8614,108.5349,0.2004,1.4905,0.5731,0.9174,20.7565,2615.3171,2.9432,27.0922,11.6028,15.4894,90.5,34.5203,0.9544,12.0445,9.9591,0.511,2.648,3.2039,15.9359,0,0.0011,0.0183,0.3422,0,0.1217,0.2369,1.3867,0,2.062,2.7304,13.7848,0,2.6241,0.9754,5.6962,0.8678,2.0808,0.6599,3.8497,0.6751,26.4094,8.2994,42.8486,8.716,0.1201,0.1968,1.0788,0,0.8251,0.2275,1.6677,0.3991,17.4498,4.7692,29.8797,7.8365,0.7139,1.1697,4.0455,0,0.0017,0.0227,0.3422,0,0.1685,0.2737,1.3867,0,1.8981,2.6421,13.7848,0,2.1849,0.7226,3.9568,0.8678,1.8804,0.622,3.8497,0.6751,23.0132,7.8334,42.8486,8.716,0.1207,0.197,1.0788,0,0.8058,0.2389,1.6677,0.3991,15.6843,4.6196,29.8797,7.8365,0.3427
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1132.5,393.6,59.75,30.1327,0.8269,11.77,7.0216,0.7696,7.6107,1849.4077,2.5666,14.5832,1.9148,12.6684,0,0,0,0,0,0,0.0038,0.9316,0.0306,0.3051,0,0.3051,0.1269,30.8388,0.3842,2.5057,0,2.5057,2.2491,546.5338,0.5054,3.2817,0.9588,2.3229,2.1818,530.1745,0.3871,3.1142,1.2903,1.8239,26.3416,6401.0059,4.4858,34.4702,16.7737,17.6965,0.0863,20.9653,0.1302,0.6899,0,0.6899,0.6433,156.3202,0.0961,0.9328,0.4596,0.4732,16.7213,4063.2678,2.5234,29.4252,10.9481,18.4771,139.25,43.6614,0.9179,16.339,11.3137,0.698,3.5715,3.9944,14.5832,0,0.4706,2.3887,22.1787,0,0.0252,0.0892,0.8584,0,0.6318,1.483,11.1263,0,1.803,0.6844,3.2817,0.2186,1.8982,0.536,3.1142,0.3408,21.3824,7.4125,34.4702,3.3215,0.1254,0.1735,1.0201,0,0.6442,0.131,0.9352,0.2128,15.2548,4.6359,33.1274,4.065,0.4556,0.9271,4.7521,0,0.8336,3.1334,22.1787,0,0.0417,0.113,0.8584,0,1.0213,1.8542,11.1263,0,1.4588,0.601,3.2582,0.2186,1.6795,0.5328,3.0056,0.3408,17.5567,6.9456,32.996,3.3215,0.1557,0.1954,1.0201,0,0.6448,0.1527,0.9352,0.2128,14.1235,5.5017,33.1274,4.065,0.4291
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1170.7,392.41,14.75,15.0206,0.8215,5.597,3.3095,0.8218,4.0183,241.0969,1.4763,9.4216,2.0807,7.3408,3.7142,222.8513,2.482,8.3097,0,8.3097,0,0,0,0,0,0,4.3007,258.0445,2.536,10.3334,0.412,9.9214,1.8457,110.7449,0.6477,2.8967,0,2.8967,1.5986,95.9144,0.3302,2.496,1.0559,1.4401,16.9818,1018.9072,1.3356,20.3067,13.4112,6.8955,0.0734,4.4015,0.0884,0.2981,0,0.2981,0.694,41.6385,0.0668,0.8528,0.5856,0.2672,29.0629,1743.7744,4.2871,35.579,18.6517,16.9273,46.75,25.9204,0.8744,9.4379,6.7875,0.6384,1.8391,1.9644,9.4216,0,3.7525,3.5428,16.6548,0,0.0066,0.0394,0.3549,0,3.8545,2.7492,11.8407,0.0562,1.6269,0.7021,2.8967,0,1.5589,0.3317,2.6782,0.8899,15.7538,2.4284,20.4766,8.3604,0.0619,0.0878,0.503,0,0.7627,0.1216,1.0731,0.4031,23.6947,5.8178,35.579,12.3196,0.8175,1.1723,4.6987,0,3.7705,3.952,16.6548,0,0.0097,0.0475,0.3549,0,3.6453,2.8289,11.8407,0.0562,1.5243,0.7054,2.6786,0,1.5403,0.3321,2.6782,0.8899,15.1783,2.6092,20.4766,8.3604,0.0566,0.0874,0.503,0,0.7949,0.1281,1.0731,0.4031,21.1784,4.6155,31.4558,12.3196,0.3068
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,581.38,393.84,44,24.6827,0.9076,9.5006,6.0353,0.7576,6.3378,1115.4448,2.6533,19.2344,2.369,16.8654,0.0572,10.071,0.2651,1.9082,0,1.9082,0.0285,5.0231,0.0734,0.3839,0,0.3839,3.6969,650.6615,1.5168,6.789,0.0135,6.7755,2.2514,396.2448,0.4232,3.4944,1.2107,2.2837,2.1127,371.8329,0.4925,3.7899,0.9101,2.8797,18.9609,3337.1243,3.1954,25.3366,10.3707,14.9659,0.0159,2.7957,0.0528,0.3487,0,0.3487,0.6829,120.1944,0.1244,1.0787,0.4775,0.6012,20.5834,3622.6775,4.8843,35.1805,10.9231,24.2574,109.5,38.0582,0.95,13.8155,10.4582,0.6583,2.7009,3.4482,19.2344,0,0.4153,1.1116,7.0817,0,0.1333,0.2325,1.1998,0,3.335,2.0988,11.3573,0,1.9424,0.5145,3.4944,0.5598,1.9545,0.6738,4.1912,0.6159,16.3001,4.3898,25.3366,5.7666,0.0207,0.066,0.8334,0,0.7017,0.1494,1.0787,0.3576,17.2936,5.0713,35.1805,6.5443,0.2855,0.6902,3.9039,0,0.6532,1.3677,7.0817,0,0.2029,0.2727,1.1998,0,3.0946,2.3814,11.3573,0,1.7372,0.4653,3.2132,0.5598,1.8494,0.7537,4.1912,0.6159,14.5329,4.1826,25.0747,5.7666,0.0239,0.0734,0.8334,0,0.7141,0.163,1.0628,0.3576,15.1086,3.8784,25.2032,6.5443,0.3922
"Gbg LGG TMA 5 Panel 2_Core[1,4,D]_[11318,37400]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,899.05,392.54,43.5,24.8649,0.8842,8.8418,6.5908,0.6526,8.8774,1562.4191,3.0406,16.4178,3.2286,13.1891,0,0,0,0,0,0,0.0301,5.2929,0.0964,0.5911,0,0.5911,0.2641,46.4751,0.8708,5.0239,0,5.0239,2.5601,450.585,0.465,4.0143,1.6882,2.3261,1.8147,319.3948,0.2887,2.5351,1.0965,1.4386,26.1061,4594.6753,3.957,34.3406,17.0186,17.322,0.0202,3.5612,0.0802,0.6537,0,0.6537,0.6353,111.8201,0.1062,0.8979,0.4482,0.4497,16.8097,2958.5044,2.5051,24.8799,11.7391,13.1408,114.5,38.4929,0.9711,13.3225,10.966,0.5853,3.9754,4.4396,16.4178,0,0.8368,2.2129,13.2112,0,0.0807,0.1565,0.9235,0,0.9844,2.1902,11.5988,0,1.9863,0.728,4.0143,0.286,1.3863,0.5197,2.5351,0.0109,18.6063,7.3458,34.3406,4.606,0.0572,0.1506,1.2204,0,0.5905,0.1336,0.8979,0.2396,14.8847,4.5773,28.7566,4.9843,0.916,1.3613,5.3806,0,1.3591,2.6929,13.2112,0,0.1124,0.1773,0.9235,0,1.434,2.608,11.5988,0,1.6282,0.6264,3.2887,0.286,1.1189,0.4479,2.5284,0.0109,13.9255,4.5597,25.6488,4.606,0.0802,0.1775,1.2204,0,0.5625,0.1413,0.8708,0.2396,13.6833,5.1377,28.7566,4.9843,0.3754
