Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: DAPI mean,Nucleus: DAPI sum,Nucleus: DAPI std dev,Nucleus: DAPI max,Nucleus: DAPI min,Nucleus: DAPI range,Nucleus: Opal 480 mean,Nucleus: Opal 480 sum,Nucleus: Opal 480 std dev,Nucleus: Opal 480 max,Nucleus: Opal 480 min,Nucleus: Opal 480 range,Nucleus: Opal 520 mean,Nucleus: Opal 520 sum,Nucleus: Opal 520 std dev,Nucleus: Opal 520 max,Nucleus: Opal 520 min,Nucleus: Opal 520 range,Nucleus: Opal 540 mean,Nucleus: Opal 540 sum,Nucleus: Opal 540 std dev,Nucleus: Opal 540 max,Nucleus: Opal 540 min,Nucleus: Opal 540 range,Nucleus: Opal 570 mean,Nucleus: Opal 570 sum,Nucleus: Opal 570 std dev,Nucleus: Opal 570 max,Nucleus: Opal 570 min,Nucleus: Opal 570 range,Nucleus: Opal 620 mean,Nucleus: Opal 620 sum,Nucleus: Opal 620 std dev,Nucleus: Opal 620 max,Nucleus: Opal 620 min,Nucleus: Opal 620 range,Nucleus: Opal 650 mean,Nucleus: Opal 650 sum,Nucleus: Opal 650 std dev,Nucleus: Opal 650 max,Nucleus: Opal 650 min,Nucleus: Opal 650 range,Nucleus: Opal 690 mean,Nucleus: Opal 690 sum,Nucleus: Opal 690 std dev,Nucleus: Opal 690 max,Nucleus: Opal 690 min,Nucleus: Opal 690 range,Nucleus: Opal 780 mean,Nucleus: Opal 780 sum,Nucleus: Opal 780 std dev,Nucleus: Opal 780 max,Nucleus: Opal 780 min,Nucleus: Opal 780 range,Nucleus: Autofluorescence mean,Nucleus: Autofluorescence sum,Nucleus: Autofluorescence std dev,Nucleus: Autofluorescence max,Nucleus: Autofluorescence min,Nucleus: Autofluorescence range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: DAPI mean,Cell: DAPI std dev,Cell: DAPI max,Cell: DAPI min,Cell: Opal 480 mean,Cell: Opal 480 std dev,Cell: Opal 480 max,Cell: Opal 480 min,Cell: Opal 520 mean,Cell: Opal 520 std dev,Cell: Opal 520 max,Cell: Opal 520 min,Cell: Opal 540 mean,Cell: Opal 540 std dev,Cell: Opal 540 max,Cell: Opal 540 min,Cell: Opal 570 mean,Cell: Opal 570 std dev,Cell: Opal 570 max,Cell: Opal 570 min,Cell: Opal 620 mean,Cell: Opal 620 std dev,Cell: Opal 620 max,Cell: Opal 620 min,Cell: Opal 650 mean,Cell: Opal 650 std dev,Cell: Opal 650 max,Cell: Opal 650 min,Cell: Opal 690 mean,Cell: Opal 690 std dev,Cell: Opal 690 max,Cell: Opal 690 min,Cell: Opal 780 mean,Cell: Opal 780 std dev,Cell: Opal 780 max,Cell: Opal 780 min,Cell: Autofluorescence mean,Cell: Autofluorescence std dev,Cell: Autofluorescence max,Cell: Autofluorescence min,Cytoplasm: DAPI mean,Cytoplasm: DAPI std dev,Cytoplasm: DAPI max,Cytoplasm: DAPI min,Cytoplasm: Opal 480 mean,Cytoplasm: Opal 480 std dev,Cytoplasm: Opal 480 max,Cytoplasm: Opal 480 min,Cytoplasm: Opal 520 mean,Cytoplasm: Opal 520 std dev,Cytoplasm: Opal 520 max,Cytoplasm: Opal 520 min,Cytoplasm: Opal 540 mean,Cytoplasm: Opal 540 std dev,Cytoplasm: Opal 540 max,Cytoplasm: Opal 540 min,Cytoplasm: Opal 570 mean,Cytoplasm: Opal 570 std dev,Cytoplasm: Opal 570 max,Cytoplasm: Opal 570 min,Cytoplasm: Opal 620 mean,Cytoplasm: Opal 620 std dev,Cytoplasm: Opal 620 max,Cytoplasm: Opal 620 min,Cytoplasm: Opal 650 mean,Cytoplasm: Opal 650 std dev,Cytoplasm: Opal 650 max,Cytoplasm: Opal 650 min,Cytoplasm: Opal 690 mean,Cytoplasm: Opal 690 std dev,Cytoplasm: Opal 690 max,Cytoplasm: Opal 690 min,Cytoplasm: Opal 780 mean,Cytoplasm: Opal 780 std dev,Cytoplasm: Opal 780 max,Cytoplasm: Opal 780 min,Cytoplasm: Autofluorescence mean,Cytoplasm: Autofluorescence std dev,Cytoplasm: Autofluorescence max,Cytoplasm: Autofluorescence min,Nucleus/Cell area ratio
"Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,610.45,238.64,34.75,22.1083,0.8934,7.8237,6.1461,0.5777,8.2793,1167.3859,1.9224,13.1768,4.1235,9.0533,0,0,0,0,0,0,1.4445,203.6725,0.5407,3.0345,0.1479,2.8865,1.172,165.2474,1.2642,5.4258,0,5.4258,3.6925,520.6376,0.9909,5.9865,1.6731,4.3134,9.3216,1314.3473,2.6835,16.8949,4.043,12.8519,7.4513,1050.6305,1.4815,11.3092,5.0091,6.3001,10.7572,1516.7721,0.9142,13.314,8.7269,4.5871,0.5456,76.936,0.0886,0.747,0.2567,0.4904,14.421,2033.3666,1.5255,17.5268,11.3423,6.1845,83.75,34.7392,0.8721,11.5571,9.5502,0.4747,4.1891,4.0478,13.1768,0,0.019,0.1027,1.1794,0,1.1804,0.6708,3.0345,0,0.6825,1.0665,5.4258,0,3.0648,1.222,5.9865,0.5556,8.8894,3.9965,21.8653,2.261,7.1702,1.7249,11.6026,4.0202,10.1668,2.7875,15.0281,1.842,0.4969,0.1876,0.9309,0.0873,12.802,2.5874,17.5268,6.0478,1.2316,2.1621,8.6661,0,0.0327,0.1332,1.1794,0,0.9894,0.6918,2.6989,0,0.3286,0.7146,3.8229,0,2.611,1.1734,5.9435,0.5556,8.5769,4.7063,21.8653,2.261,6.967,1.8588,11.6026,4.0202,9.7399,3.5183,15.0281,1.842,0.4617,0.2283,0.9309,0.0873,11.6314,2.5687,16.2303,6.0478,0.4064
"Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,953.84,238.66,27.5,19.8425,0.8777,7.0171,5.3349,0.6243,4.9735,571.9564,1.5108,8.4484,2.2304,6.2179,0.0017,0.1948,0.0095,0.0874,0,0.0874,0.181,20.8153,0.2566,0.8781,0,0.8781,7.4141,852.6185,2.8715,16.3978,0.8744,15.5234,1.3163,151.3799,0.453,2.5499,0.4196,2.1303,3.1623,363.6664,0.8364,5.0838,0.877,4.2068,17.4192,2003.21,4.7976,29.182,4.9988,24.1832,0.4121,47.3938,0.3889,1.6348,0,1.6348,0.7802,89.7234,0.2506,1.3954,0.3021,1.0933,15.3201,1761.8113,2.8889,21.4506,7.9062,13.5444,80.25,32.9939,0.9264,11.3303,9.5,0.4883,1.9727,2.4595,8.4484,0,0.0792,0.3278,3.0418,0,0.5165,0.7815,4.6952,0,5.8285,3.3474,16.3978,0,1.2548,0.5287,3.0963,0.1377,2.8961,1.0616,5.1472,0.3572,14.9612,4.9501,29.182,3.5645,0.4384,0.3892,1.8362,0,0.7122,0.2389,1.3954,0.2132,14.2582,3.8329,23.076,5.2423,0.3215,0.6512,2.8224,0,0.1219,0.4021,3.0418,0,0.7012,0.9032,4.6952,0,4.9561,3.2752,13.0295,0,1.221,0.5643,3.0963,0.1377,2.7496,1.1428,5.1472,0.3572,13.6087,4.5008,22.8632,3.5645,0.4529,0.3896,1.8362,0,0.6748,0.2242,1.2014,0.2132,13.674,4.1561,23.076,5.2423,0.3484
"Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,991.48,239.55,45.25,25.9362,0.8453,9.3963,6.6096,0.7243,10.8172,2001.1777,3.5842,21.7414,3.5471,18.1944,0,0,0,0,0,0,0.0809,14.9739,0.1866,0.8794,0,0.8794,10.5826,1957.785,2.93,16.7087,4.3547,12.354,1.853,342.8,0.6148,3.4393,0.5733,2.866,3.2851,607.7443,0.6562,4.8073,1.677,3.1303,19.1498,3542.7102,2.629,24.1011,10.4011,13.6999,0.6159,113.9481,0.3884,2.0383,0.0017,2.0366,0.751,138.9293,0.207,1.1656,0.3286,0.837,18.5196,3426.1265,2.0307,21.9614,10.8352,11.1262,117.75,39.5132,0.9477,13.7349,11.0265,0.5888,4.7627,5.4905,21.7414,0,0.0067,0.0466,0.5958,0,0.1774,0.2532,1.7605,0,6.8317,3.961,16.7087,0.0107,1.5241,0.606,3.5941,0.2343,2.6318,0.8691,4.8073,0.7204,16.4535,4.5668,27.5513,6.1672,0.477,0.3627,2.0383,0,0.6864,0.2427,1.265,0.2135,15.3437,4.0612,23.0864,6.1768,0.8736,1.5919,7.684,0,0.011,0.0594,0.5958,0,0.2394,0.2707,1.7605,0,4.4222,2.3247,11.7531,0.0107,1.3128,0.4972,3.5941,0.2343,2.2122,0.7171,4.085,0.7204,14.7215,4.7086,27.5513,6.1672,0.3878,0.315,1.3827,0,0.645,0.2549,1.265,0.2135,13.3035,3.7151,23.0864,6.1768,0.3933
"Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1131,243.54,66.5,42.7585,0.4571,18.6661,5.9587,0.962,5.4262,1465.0706,1.6891,9.4814,1.5543,7.927,0.0002,0.0598,0.0032,0.0516,0,0.0516,0.0172,4.6381,0.0881,0.9675,0,0.9675,0.6028,162.7664,1.0637,4.3843,0,4.3843,2.3345,630.3271,0.5487,3.7581,0.8538,2.9043,1.5692,423.6971,0.3157,2.6122,0.7071,1.9051,20.504,5536.0762,3.4697,31.1596,9.0517,22.1079,0.8802,237.6412,0.4861,2.1557,0.0048,2.1508,0.6089,164.4112,0.1159,0.9614,0.3557,0.6057,13.4555,3632.9839,2.1429,20.2115,7.6658,12.5456,167.5,56.704,0.6546,23.1912,10.3625,0.921,2.9894,2.6196,9.4814,0,0.0928,0.406,5.9858,0,0.0671,0.1859,1.432,0,1.3905,2.1533,12.2186,0,2.0594,0.8429,5.0129,0.1873,1.5218,0.5769,3.1646,0.1301,17.46,6.6912,32.1192,1.5439,0.7209,0.5108,2.1557,0,0.6305,0.218,1.5868,0.1162,12.4393,3.7064,21.1689,2.3668,1.3446,1.6889,8.6713,0,0.1553,0.5164,5.9858,0,0.1008,0.2233,1.432,0,1.9222,2.5116,12.2186,0,1.8737,0.95,5.0129,0.1873,1.4897,0.6987,3.1646,0.1301,15.4053,7.5134,32.1192,1.5439,0.6135,0.4994,2.0745,0,0.6451,0.2647,1.5868,0.1162,11.7533,4.3321,21.1689,2.3668,0.3893
"Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,890.05,241.55,49.5,27.2716,0.8364,9.935,6.3712,0.7576,3.9172,787.3586,1.0573,6.4835,1.5753,4.9082,0,0,0,0,0,0,0.3577,71.8941,0.4362,1.6293,0,1.6293,0.8739,175.6498,1.5217,6.0637,0,6.0637,2.4548,493.4078,0.6629,4.1434,0.6244,3.5191,1.6185,325.3157,0.4264,2.7425,0.5988,2.1438,20.3936,4099.1182,2.9749,26.1761,9.8317,16.3444,0.3158,63.4769,0.3948,1.6564,0,1.6564,0.6966,140.0173,0.1166,1.0297,0.4018,0.6279,12.1431,2440.7708,2.0067,17.2517,6.7533,10.4984,122.75,41.0013,0.9176,14.3184,10.8086,0.6424,1.6864,1.9869,6.4835,0,0.0029,0.03,0.4887,0,0.4579,0.4091,1.8148,0,1.5555,1.6831,6.2995,0,1.9472,0.7913,5.2277,0.4276,1.511,0.6101,3.632,0.2086,15.7637,5.8144,26.1761,2.5883,0.2752,0.3765,2.0027,0,0.6389,0.1672,1.0297,0.2019,10.1966,2.9119,17.2517,3.0759,0.1766,0.4548,2.1773,0,0.0049,0.0387,0.4887,0,0.5257,0.3755,1.8148,0,2.0168,1.6318,6.2995,0,1.6037,0.679,5.2277,0.4276,1.4383,0.6993,3.632,0.2086,12.6303,5.1358,24.2701,2.5883,0.2477,0.3617,2.0027,0,0.5999,0.1843,1.022,0.2019,8.8792,2.6837,15.4157,3.0759,0.3995
"Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,694.27,244.7,76.25,33.9249,0.8326,11.8463,8.1709,0.7016,6.4546,1975.1016,2.0491,13.3407,1.8272,11.5136,0,0,0,0,0,0,0.1182,36.1825,0.2814,1.6264,0,1.6264,0.3937,120.4685,1.1421,6.0817,0,6.0817,2.6316,805.2587,0.6,4.2895,1.4162,2.8732,1.8626,569.947,0.3919,3.6956,1.2216,2.4739,24.575,7519.9609,2.2496,31.666,16.4907,15.1752,0.5379,164.6092,0.4367,2.0645,0,2.0645,0.5844,178.8357,0.1611,1.1824,0.3311,0.8513,13.2402,4051.5144,1.2617,16.7888,10.3626,6.4262,164,46.8509,0.9389,16.321,12.6919,0.5951,3.2188,3.3898,13.3407,0,0.0277,0.3238,5.5775,0,0.2681,0.3597,2.0708,0,1.2463,1.76,8.8133,0,2.2987,0.7572,4.6801,0.405,1.8156,0.5928,4.2481,0.3731,19.5288,6.4852,31.8757,2.7567,0.4537,0.4262,2.0645,0,0.6261,0.1757,1.2071,0.1867,11.8938,2.6018,16.7888,3.87,0.3978,0.862,4.9365,0,0.0518,0.4419,5.5775,0,0.3987,0.3698,2.0708,0,1.9896,1.8654,8.8133,0,2.0085,0.7613,4.6801,0.405,1.7746,0.7219,4.2481,0.3731,15.1295,5.7224,31.8757,2.7567,0.3802,0.4032,1.6631,0,0.6623,0.18,1.2071,0.1867,10.7199,2.8869,16.5443,3.87,0.4606
"Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1014.8,241.77,14,14.0861,0.8867,5.2446,3.5186,0.7618,3.3348,200.0909,1.4492,7.8888,0.8387,7.05,0.0021,0.1235,0.0093,0.0567,0,0.0567,0.0625,3.7503,0.1275,0.6164,0,0.6164,1.3812,82.8691,1.1283,4.1992,0,4.1992,1.2527,75.1643,0.5901,2.7189,0.5805,2.1384,1.4784,88.7062,0.3919,2.1358,0.5979,1.5379,13.3014,798.0868,4.2024,21.9038,4.8218,17.0821,0.2093,12.5591,0.2814,1.016,0,1.016,0.5285,31.7125,0.1231,0.8092,0.2483,0.5608,9.8965,593.7902,1.9043,14.3337,6.0329,8.3008,59.25,27.9051,0.9562,9.8085,7.8376,0.5985,0.907,1.5926,7.8888,0,0.1836,0.3687,1.9012,0,0.1277,0.2366,1.06,0,1.9434,2.0347,10.0313,0,1.1135,0.5706,2.7189,0.2565,1.4571,0.8504,4.0982,0.1755,11.7511,6.8248,25.8943,1.6293,0.284,0.3589,1.5382,0,0.4942,0.1863,1.0666,0.1059,8.6495,3.2059,14.3337,2.2881,0.0977,0.2452,1.3051,0,0.2442,0.4084,1.9012,0,0.1494,0.2598,1.06,0,2.1308,2.2287,10.0313,0,1.0672,0.5579,2.6996,0.2565,1.45,0.9565,4.0982,0.1755,11.2343,7.4361,25.8943,1.6293,0.3089,0.3787,1.5382,0,0.4828,0.2021,1.0666,0.1059,8.2338,3.4399,14.1248,2.2881,0.2353
"Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1110.5,243.33,42.25,24.8708,0.8583,8.9577,6.0364,0.7771,6.3881,1105.1487,1.9311,10.9657,2.3329,8.6328,0,0,0,0,0,0,0.0602,10.4126,0.1521,0.977,0,0.977,5.9868,1035.7153,1.5403,9.3585,2.3644,6.9941,1.5898,275.0292,0.3843,2.5431,0.428,2.1151,2.476,428.3543,0.4322,3.5184,1.2603,2.258,17.9409,3103.7825,2.2322,23.9168,8.8951,15.0217,0.514,88.9151,0.2978,1.2561,0.0035,1.2527,0.8912,154.1828,0.1666,1.2139,0.5118,0.7021,13.742,2377.3733,1.1849,16.5554,10.1104,6.4449,109.5,38.4114,0.9326,13.1132,10.5062,0.5892,2.7363,3.2363,10.9657,0,0.0525,0.1996,1.3616,0,0.23,0.327,1.6919,0,4.4785,2.4289,10.4378,0,1.488,0.534,3.7617,0.0596,2.0682,0.7405,4.0577,0.2341,14.9616,4.8391,24.3541,1.9535,0.4104,0.2826,1.2561,0,0.7248,0.286,1.2139,0.1711,12.055,2.7677,16.9101,3.8568,0.3612,0.7225,3.052,0,0.0866,0.2507,1.3616,0,0.3404,0.3615,1.6919,0,3.4976,2.4001,10.4378,0,1.4218,0.6036,3.7617,0.0596,1.8029,0.7783,4.0577,0.2341,13.0239,5.0898,24.3541,1.9535,0.3431,0.2507,1.2453,0,0.6165,0.2956,1.1992,0.1711,10.9578,2.9468,16.9101,3.8568,0.3874
"Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1092.1,244.26,21.75,16.9433,0.9521,5.7791,4.8675,0.5421,3.5838,315.3777,1.2898,8.7363,1.2796,7.4567,0,0,0,0,0,0,0.001,0.087,0.0075,0.0699,0,0.0699,0.5688,50.0515,0.8322,3.4778,0,3.4778,1.2513,110.1186,0.1862,1.8521,0.7412,1.111,1.0522,92.5976,0.3525,2.0899,0.5955,1.4944,10.3575,911.4573,1.948,15.1952,6.7972,8.398,0.3413,30.0345,0.2479,0.9087,0,0.9087,0.4313,37.9538,0.1826,0.8646,0.1888,0.6758,8.8811,781.5336,1.743,14.6133,6.7188,7.8945,72.25,30.5356,0.9737,10.178,9.1924,0.3956,1.2274,1.7476,8.7363,0,0.2036,0.3965,2.2799,0,0.0654,0.1735,1.1912,0,1.5878,2.109,10.9493,0,1.0125,0.3715,2.2611,0.0993,1.0674,0.6818,3.3926,0.1335,8.2666,3.8276,16.7952,1.3618,0.3218,0.2493,1.3835,0,0.4772,0.2422,1.1068,0.1106,8.3235,3.3116,17.7617,2.313,0.2109,0.4687,2.3628,0,0.2914,0.4468,2.2799,0,0.0932,0.2013,1.1912,0,2.0274,2.3313,10.9493,0,0.9095,0.3842,2.2611,0.0993,1.074,0.7829,3.3926,0.1335,7.3647,4.082,16.7952,1.3618,0.3134,0.25,1.3835,0,0.497,0.2618,1.1068,0.1106,8.083,3.7718,17.7617,2.313,0.2852
"Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,614.64,246.48,47.25,28.5206,0.73,9.692,7.6485,0.6491,4.7769,921.944,1.8415,10.1398,1.1768,8.963,0,0,0,0,0,0,0.3837,74.0574,0.3926,1.4959,0,1.4959,0.193,37.2408,0.7427,4.6131,0,4.6131,2.1124,407.684,1.207,5.5025,0.2751,5.2274,15.0527,2905.1672,6.0286,30.2242,6.7781,23.4461,4.5724,882.4646,1.5385,8.3316,1.9665,6.3652,8.6559,1670.5905,1.3619,12.6537,6.2389,6.4147,0.5582,107.7353,0.1467,0.9691,0.2942,0.6749,11.443,2208.5078,2.5527,18.5978,7.5272,11.0705,106,39.8177,0.8402,14.3107,10.2413,0.7377,2.4129,2.591,10.1398,0,0.0073,0.0324,0.2431,0,0.3025,0.3413,2.1743,0,0.1091,0.5264,4.6131,0,1.7419,1.045,5.5025,0.2751,13.4768,7.4572,30.2242,0.9087,4.4506,1.9221,8.4425,0.5624,7.6897,2.1329,12.6537,1.9406,0.4868,0.2141,1.2004,0.0752,10.3809,2.8972,18.9586,5.0565,0.4463,0.9749,7.3892,0,0.0133,0.0429,0.2431,0,0.235,0.275,2.1743,0,0.0393,0.1983,2.2177,0,1.4337,0.7639,5.3312,0.3591,12.1658,8.2501,28.5146,0.9087,4.3493,2.1888,8.4425,0.5624,6.8858,2.3194,11.991,1.9406,0.4275,0.2417,1.2004,0.0752,9.4972,2.8748,18.9586,5.0565,0.4386
"Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Endothelial cell: Not-astrocyte,Not-TAMM: Not-Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Not-glioma cell: Endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,634.57,246.16,31.5,28.6195,0.4833,12.8767,3.4882,0.9699,11.3871,1480.3269,5.349,22.8158,1.9895,20.8263,0.015,1.9538,0.0743,0.6189,0,0.6189,1.0219,132.8476,0.5935,2.14,0.002,2.138,0.6935,90.1545,0.9137,3.8397,0,3.8397,2.039,265.0676,0.6001,3.2405,0.8102,2.4303,4.9061,637.7943,2.9424,15.7789,1.453,14.3259,6.7229,873.9805,1.2868,10.7043,3.9258,6.7786,14.2839,1856.9042,4.6265,22.0866,4.5477,17.5389,0.8328,108.2648,0.5111,1.6363,0.045,1.5913,15.2516,1982.7056,2.2811,20.6611,10.7647,9.8964,99,41.9586,0.7066,17.4619,7,0.9253,4.7446,5.8069,22.8158,0,0.0468,0.153,1.0852,0,0.6058,0.5606,2.1991,0,0.424,0.6992,3.8397,0,1.7579,0.6494,3.696,0.343,5.9296,4.4071,22.4009,0.3423,6.3454,1.9407,11.499,1.2105,8.7616,5.8085,22.0866,0.0694,0.5847,0.3997,1.6363,0.045,11.9865,3.4373,20.6611,2.3711,1.5345,2.1349,9.9076,0,0.0622,0.1772,1.0852,0,0.4047,0.4154,2.1991,0,0.2938,0.5214,2.6591,0,1.6221,0.6294,3.696,0.343,6.4242,4.8912,22.4009,0.3423,6.163,2.1665,11.499,1.2105,6.0928,4.226,19.7658,0.0694,0.4649,0.2592,1.3909,0.1228,10.4086,2.715,17.2996,2.3711,0.3209
"Gbg LGG TMA 5 Panel 2_Core[1,11,I]_[20970,50036]_component_data.tif - resolution #1 - All classifiers applied",Not-TAMM: Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,Not-TAMM: Ki-67: Not-leukocyte: Not-oligodendrocyte: Not-PVC: Glioma cell: Not-endothelial cell: Not-astrocyte,PathAnnotationObject,Polygon,1041.4,245.71,46,25.0374,0.9221,8.8373,7.1517,0.5963,12.5014,2337.7686,3.3408,21.2996,4.8606,16.439,0,0,0,0,0,0,1.7556,328.3062,1.0929,3.5579,0,3.5579,0.9065,169.5081,1.8006,7.2727,0,7.2727,2.9867,558.5209,0.7659,4.5022,0.5005,4.0018,2.4003,448.8519,0.4413,4.2524,1.8253,2.4271,27.5786,5157.2041,2.3003,33.3097,17.8025,15.5072,0.9243,172.842,0.4571,2.0366,0,2.0366,0.6254,116.9581,0.1591,0.9992,0.3969,0.6023,17.3847,3250.9368,1.3947,23.0859,14.0759,9.0101,115.75,38.5926,0.9766,13.1316,11.5,0.4753,5.4631,6.2678,21.2996,0,0.0373,0.216,2.6657,0,0.8019,1.0635,3.5579,0,2.3503,3.1887,15.5745,0,2.2189,0.9952,4.5022,0.3502,2.5119,1.0169,5.4622,0.1927,20.9774,7.3213,33.3097,2.2935,0.7336,0.492,2.2335,0,0.7068,0.2081,1.3902,0.1357,14.9376,4.0692,24.4601,2.8438,0.7287,1.541,7.8276,0,0.0624,0.2768,2.6657,0,0.1604,0.2556,1.5084,0,3.3215,3.5357,15.5745,0,1.7024,0.7742,4.2212,0.3502,2.587,1.2599,5.4622,0.1927,16.5369,6.0849,31.135,2.2935,0.6054,0.4733,2.2335,0,0.7615,0.2193,1.3902,0.1357,13.2916,4.435,24.4601,2.8438,0.3944
