Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: DAPI mean	Nucleus: DAPI sum	Nucleus: DAPI std dev	Nucleus: DAPI max	Nucleus: DAPI min	Nucleus: DAPI range	Nucleus: Opal 480 mean	Nucleus: Opal 480 sum	Nucleus: Opal 480 std dev	Nucleus: Opal 480 max	Nucleus: Opal 480 min	Nucleus: Opal 480 range	Nucleus: Opal 520 mean	Nucleus: Opal 520 sum	Nucleus: Opal 520 std dev	Nucleus: Opal 520 max	Nucleus: Opal 520 min	Nucleus: Opal 520 range	Nucleus: Opal 540 mean	Nucleus: Opal 540 sum	Nucleus: Opal 540 std dev	Nucleus: Opal 540 max	Nucleus: Opal 540 min	Nucleus: Opal 540 range	Nucleus: Opal 570 mean	Nucleus: Opal 570 sum	Nucleus: Opal 570 std dev	Nucleus: Opal 570 max	Nucleus: Opal 570 min	Nucleus: Opal 570 range	Nucleus: Opal 620 mean	Nucleus: Opal 620 sum	Nucleus: Opal 620 std dev	Nucleus: Opal 620 max	Nucleus: Opal 620 min	Nucleus: Opal 620 range	Nucleus: Opal 650 mean	Nucleus: Opal 650 sum	Nucleus: Opal 650 std dev	Nucleus: Opal 650 max	Nucleus: Opal 650 min	Nucleus: Opal 650 range	Nucleus: Opal 690 mean	Nucleus: Opal 690 sum	Nucleus: Opal 690 std dev	Nucleus: Opal 690 max	Nucleus: Opal 690 min	Nucleus: Opal 690 range	Nucleus: Opal 780 mean	Nucleus: Opal 780 sum	Nucleus: Opal 780 std dev	Nucleus: Opal 780 max	Nucleus: Opal 780 min	Nucleus: Opal 780 range	Nucleus: Autoflourescence mean	Nucleus: Autoflourescence sum	Nucleus: Autoflourescence std dev	Nucleus: Autoflourescence max	Nucleus: Autoflourescence min	Nucleus: Autoflourescence range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: DAPI mean	Cell: DAPI std dev	Cell: DAPI max	Cell: DAPI min	Cell: Opal 480 mean	Cell: Opal 480 std dev	Cell: Opal 480 max	Cell: Opal 480 min	Cell: Opal 520 mean	Cell: Opal 520 std dev	Cell: Opal 520 max	Cell: Opal 520 min	Cell: Opal 540 mean	Cell: Opal 540 std dev	Cell: Opal 540 max	Cell: Opal 540 min	Cell: Opal 570 mean	Cell: Opal 570 std dev	Cell: Opal 570 max	Cell: Opal 570 min	Cell: Opal 620 mean	Cell: Opal 620 std dev	Cell: Opal 620 max	Cell: Opal 620 min	Cell: Opal 650 mean	Cell: Opal 650 std dev	Cell: Opal 650 max	Cell: Opal 650 min	Cell: Opal 690 mean	Cell: Opal 690 std dev	Cell: Opal 690 max	Cell: Opal 690 min	Cell: Opal 780 mean	Cell: Opal 780 std dev	Cell: Opal 780 max	Cell: Opal 780 min	Cell: Autoflourescence mean	Cell: Autoflourescence std dev	Cell: Autoflourescence max	Cell: Autoflourescence min	Cytoplasm: DAPI mean	Cytoplasm: DAPI std dev	Cytoplasm: DAPI max	Cytoplasm: DAPI min	Cytoplasm: Opal 480 mean	Cytoplasm: Opal 480 std dev	Cytoplasm: Opal 480 max	Cytoplasm: Opal 480 min	Cytoplasm: Opal 520 mean	Cytoplasm: Opal 520 std dev	Cytoplasm: Opal 520 max	Cytoplasm: Opal 520 min	Cytoplasm: Opal 540 mean	Cytoplasm: Opal 540 std dev	Cytoplasm: Opal 540 max	Cytoplasm: Opal 540 min	Cytoplasm: Opal 570 mean	Cytoplasm: Opal 570 std dev	Cytoplasm: Opal 570 max	Cytoplasm: Opal 570 min	Cytoplasm: Opal 620 mean	Cytoplasm: Opal 620 std dev	Cytoplasm: Opal 620 max	Cytoplasm: Opal 620 min	Cytoplasm: Opal 650 mean	Cytoplasm: Opal 650 std dev	Cytoplasm: Opal 650 max	Cytoplasm: Opal 650 min	Cytoplasm: Opal 690 mean	Cytoplasm: Opal 690 std dev	Cytoplasm: Opal 690 max	Cytoplasm: Opal 690 min	Cytoplasm: Opal 780 mean	Cytoplasm: Opal 780 std dev	Cytoplasm: Opal 780 max	Cytoplasm: Opal 780 min	Cytoplasm: Autoflourescence mean	Cytoplasm: Autoflourescence std dev	Cytoplasm: Autoflourescence max	Cytoplasm: Autoflourescence min	Nucleus/Cell area ratio	Distance to detection with Glioma µm	Distance to detection with PVC µm	Distance to detection with Leukocyte µm	Distance to detection with Endothelial µm	Distance to detection with Astrocyte µm	Distance to detection with Negative µm	Distance to detection with TAMM µm	Distance to detection with Oligodendrocyte µm	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	5ac62cbf-ed68-45ad-a131-1c2a33aa0b15	Glioma	Glioma	PathAnnotationObject	Polygon	1066.6	493.34	48	29.5733	0.6897	11.2701	6.1428	0.8006	3.4891	687.3585	1.2566	7.9661	1.0345	6.9316	0.0811	15.9846	0.4078	3.4974	0	3.4974	0.0096	1.8855	0.0441	0.3818	0	0.3818	0.2624	51.7013	0.9483	8.6358	0	8.6358	1.4254	280.7957	0.5815	3.3526	0	3.3526	1.3984	275.4802	0.2081	1.9621	0.9212	1.0409	20.9252	4122.2715	3.3064	26.8959	11.5974	15.2985	0.0241	4.7513	0.0668	0.5846	0	0.5846	0.8673	170.8656	0.16	1.3015	0.6133	0.6882	15.2139	2997.1467	4.3679	37.895	10.3357	27.5593	128.5	42.8173	0.8808	15.8935	10.372	0.7329	1.4904	1.7964	7.9661	0	0.2925	0.8014	6.9478	0	0.078	0.1822	1.011	0	0.9786	1.8189	11.8253	0	1.4015	0.6576	4.1983	0	1.2608	0.3369	2.5217	0.4237	17.1947	5.6884	36.2227	5.1235	0.0375	0.086	0.5887	0	0.8284	0.2162	1.8654	0.3165	15.2999	4.3149	37.895	8.0321	0.2483	0.4703	2.2498	0	0.4238	0.9457	6.9478	0	0.1206	0.219	1.011	0	1.4237	2.0724	11.8253	0	1.3867	0.7012	4.1983	0	1.1753	0.3718	2.5217	0.4237	14.8764	5.6287	36.2227	5.1235	0.0459	0.0952	0.5887	0	0.8043	0.2419	1.8654	0.3165	15.3533	4.2878	35.3758	8.0321	0.3762	0	254.4674	304.4472	53.0267	32.3442	57.678	43.8013	27.9376	6	27.589	28.8052	38.1283	16.4568	326.9862	531.4066
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	5546ef8e-0055-46bf-b2ca-5a1390a5c1db	Glioma	Glioma	PathAnnotationObject	Polygon	755.12	493.79	45	27.3428	0.7564	10.7481	6.017	0.8537	3.5317	653.3667	1.364	8.278	0.904	7.374	0	0	0	0	0	0	0.0291	5.3923	0.094	0.7111	0	0.7111	0.0237	4.3871	0.1787	1.9653	0	1.9653	1.4985	277.2255	0.5694	3.5256	0.6479	2.8777	1.3807	255.4252	0.303	2.1365	0.6471	1.4894	28.8294	5333.4443	4.8505	39.7284	13.6627	26.0657	0.1109	20.5081	0.1905	1.1345	0	1.1345	0.5126	94.8323	0.0865	0.737	0.3457	0.3913	14.6782	2715.4675	2.9732	23.6614	9.7261	13.9353	122.5	41.2324	0.9055	15.1781	10.5298	0.7334	1.4853	1.8445	8.278	0	0.1101	0.4755	5.0338	0	0.2049	0.3201	2.1014	0	0.7223	1.9985	12.0653	0	1.718	0.7055	3.993	0.4581	1.3219	0.3522	2.1787	0.3754	22.7754	8.343	41.207	3.4055	0.0751	0.1543	1.1345	0	0.5409	0.1226	0.8655	0.1924	14.9527	3.6958	24.1869	5.1192	0.2481	0.5175	2.8782	0	0.1767	0.5928	5.0338	0	0.3112	0.3594	2.1014	0	1.1447	2.4336	12.0653	0	1.8507	0.7465	3.993	0.4581	1.2863	0.3749	2.1787	0.3754	19.1153	7.8715	41.207	3.4055	0.0535	0.123	0.8511	0	0.5581	0.1373	0.8655	0.1924	15.1186	4.0666	24.1869	5.1192	0.3782	0	100.1085	228.0087	103.4813	48.9928	32.4074	15.9294	47.8566	6	29.7793	29.1204	42.0289	15.9264	328.4559	704.7614
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	5834842c-da48-4a0a-874a-f791c1eb48d7	Glioma	Glioma	PathAnnotationObject	Polygon	329.93	492.47	20.25	17.9317	0.7914	6.6401	4.2436	0.7943	4.8075	394.2121	1.5556	7.4592	1.4823	5.9769	0	0	0	0	0	0	0.0731	5.9949	0.1595	0.7527	0	0.7527	8.5448	700.6757	2.0959	13.3475	5.0363	8.3112	1.6617	136.2622	0.4439	2.6724	0.409	2.2634	2.0665	169.4558	0.4922	2.9751	1.1147	1.8604	18.173	1490.1869	2.607	23.4096	11.7648	11.6449	0.016	1.3159	0.0592	0.2843	0	0.2843	1.0194	83.5872	0.3253	1.7882	0.5	1.2882	19.4395	1594.0417	3.0311	26.7295	14.5217	12.2078	55	27.8048	0.894	9.768	7.4235	0.6238	2.1826	2.4893	7.4592	0	0.1067	0.3616	2.3294	0	0.3291	0.5303	2.0905	0	8.176	3.228	14.9785	0.0546	1.6729	0.5689	2.9947	0.3354	2.1279	0.7137	3.3976	0.2639	18.665	5.1437	26.5136	3.1044	0.0106	0.0482	0.3683	0	0.9104	0.3766	1.7982	0.1998	20.3638	4.6438	29.5522	5.3131	0.6561	1.4296	6.2825	0	0.1687	0.4436	2.3294	0	0.478	0.6086	2.0905	0	7.9615	3.7223	14.9785	0.0546	1.6794	0.6318	2.9947	0.3354	2.1636	0.8149	3.3976	0.2639	18.9511	6.1479	26.5136	3.1044	0.0075	0.0403	0.3683	0	0.8471	0.3908	1.7982	0.1998	20.9012	5.2998	29.5522	5.3131	0.3692	0	279.6967	556.2664	83.7002	55.1918	28.3667	35.9014	109.7381	5	16.8747	22.8073	24.0182	5.8913	117.462	252.4082
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	18ffa6be-1df3-4344-b21c-f282ebafd29c	Glioma	Glioma	PathAnnotationObject	Polygon	454.89	492.96	35.25	22.3376	0.8878	7.8937	6.1901	0.6408	2.623	382.9565	0.6307	3.8705	1.1189	2.7516	0	0	0	0	0	0	0.0015	0.2173	0.0106	0.0896	0	0.0896	0.0016	0.2382	0.0197	0.2382	0	0.2382	0.764	111.5393	0.3615	2.1624	0.2107	1.9517	0.7796	113.8218	0.2145	1.4164	0.2083	1.2081	17.1931	2510.1863	3.3657	26.7467	9.2312	17.5154	0.1341	19.5808	0.2103	1.1057	0	1.1057	0.2984	43.5608	0.1045	0.6721	0.1598	0.5124	7.8415	1144.865	1.3512	13.481	5.5323	7.9487	100.75	36.3346	0.959	12.0967	10.5	0.4849	1.0279	1.2788	3.8705	0	0.094	0.2383	1.5103	0	0.0584	0.157	1.0035	0	0.4673	1.1836	7.6992	0	0.8943	0.5682	3.0518	0.0825	0.7579	0.3707	1.8856	0.0712	13.3142	5.8658	26.7467	2.0271	0.0883	0.1559	1.1057	0	0.3599	0.201	1.1217	0.0935	8.3638	3.3803	19.3834	2.455	0.1253	0.2769	1.3761	0	0.1472	0.285	1.5103	0	0.0906	0.1889	1.0035	0	0.7308	1.4155	7.6992	0	0.968	0.6461	3.0518	0.0825	0.7456	0.4349	1.8856	0.0712	11.1192	5.8463	25.3887	2.0271	0.0624	0.1063	0.7726	0	0.3947	0.232	1.1217	0.0935	8.6593	4.0798	19.3834	2.455	0.3573	0	177.8456	443.705	58.6929	174.2105	28.883	18.4733	68.9998	7	29.1206	28.8755	44.5244	14.7385	307.4942	531.0777
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	6e19d7aa-a81e-475c-96c2-f675b2185e2c	TAMM	TAMM	PathAnnotationObject	Polygon	1022.8	492.78	20.5	16.9904	0.8924	5.8412	4.8494	0.4679	6.9371	596.5895	2.6341	13.6643	2.0307	11.6336	18.1312	1559.2871	4.344	31.0708	4.2864	26.7844	0.0014	0.1168	0.0091	0.0728	0	0.0728	5.6262	483.8573	2.7672	13.5913	0.5032	13.0881	0.1994	17.1447	0.3734	1.6889	0	1.6889	2.4099	207.254	1.4611	6.1565	0.7167	5.4398	9.806	843.3131	2.2197	13.8862	4.7393	9.1469	4.5484	391.1642	2.4988	10.1669	0.4624	9.7044	0.5567	47.8781	0.1377	0.8012	0.2814	0.5199	34.8062	2993.3328	4.2897	40.4085	21.5843	18.8242	73.25	30.8376	0.968	10.1208	9.3968	0.2945	2.2842	3.3739	13.6643	0	10.1455	7.3026	31.0708	0	0.3549	0.7723	3.8915	0	6.2344	4.1019	17.8029	0	0.5255	0.6799	2.365	0	3.0127	2.5774	10.6799	0.2935	8.634	3.0191	18.5046	3.2891	4.1746	3.825	13.103	0	0.6065	0.1683	1.1576	0.2609	25.7778	7.9032	40.4085	9.705	0.3604	0.7415	3.5805	0	6.8438	5.5033	25.3826	0	0.5011	0.8779	3.8915	0	6.4859	4.5227	17.8029	0	0.6603	0.7312	2.365	0	3.262	2.8832	10.6799	0.2935	8.1494	3.1737	18.5046	3.2891	4.02	4.2501	13.103	0	0.627	0.1757	1.1576	0.2609	22.0449	5.7434	38.8934	9.705	0.2788	34.8469	217.2747	274.61	10.9849	44.0107	47.0396	0	25.4631	4	24.8341	25.6786	36.9979	10.9811	278.6494	470.6789
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	69f82c4e-98fb-43f8-8164-559d7a69ec3d	Negative	Negative	PathAnnotationObject	Polygon	1329.1	494.05	35.75	22.318	0.9019	8.0068	6.302	0.556	3.7193	550.4565	0.9755	5.4842	1.3904	4.0938	0.0058	0.8588	0.0706	0.8588	0	0.8588	0.0034	0.5072	0.0302	0.3363	0	0.3363	0.0654	9.6771	0.2517	1.8721	0	1.8721	12.5157	1852.3187	4.3548	18.319	2.7588	15.5602	3.3324	493.1885	1.4461	6.0966	0.7109	5.3856	16.3635	2421.7966	4.607	25.8988	6.3368	19.562	0.0026	0.3805	0.0206	0.2228	0	0.2228	0.7801	115.4591	0.1791	1.5125	0.4893	1.0232	16.6128	2458.699	5.3405	32.7925	7.3588	25.4337	100.75	36.3367	0.9589	12.4654	10.5	0.477	1.5143	1.8111	5.4842	0	0.2371	0.608	5.1262	0	0.0833	0.2318	1.8786	0	0.2779	0.6775	4.7165	0	6.6333	5.8355	18.319	0.2195	1.9918	1.4729	6.0966	0.0791	12.8792	5.858	25.8988	1.2093	0.0216	0.0649	0.493	0	0.8022	0.3302	1.683	0.1144	13.6627	6.5452	32.7925	1.7853	0.2494	0.4676	2.1146	0	0.3698	0.7289	5.1262	0	0.1292	0.28	1.8786	0	0.3998	0.8039	4.7165	0	3.259	3.3852	14.4357	0.2195	1.2229	0.7708	4.0673	0.0791	10.8805	5.5621	24.1762	1.2093	0.0326	0.0779	0.493	0	0.8148	0.3912	1.683	0.1144	11.9704	6.581	32.7397	1.7853	0.357	18.4569	354.0141	526.4201	59.9055	38.3567	0	52.0868	86.3974	7	27.4678	26.2113	39.5226	18.465	243.3593	460.1096
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	2f0df7b3-b10f-492e-9a17-da77a2a7f447	Glioma	Glioma	PathAnnotationObject	Polygon	337.97	493.06	14.25	14.3814	0.8658	5.2951	3.5488	0.7854	5.0799	314.9558	1.481	8.5079	2.4224	6.0855	0.0155	0.9615	0.08	0.527	0	0.527	0.0345	2.1393	0.0975	0.4909	0	0.4909	7.622	472.5621	2.4803	11.5511	2.3285	9.2226	1.9947	123.6711	0.4998	3.2428	0.6047	2.6381	2.0822	129.0986	0.4765	3.0629	1.1823	1.8806	17.1332	1062.2588	2.9908	23.3532	10.0842	13.269	0	0	0	0	0	0	1.282	79.4862	0.2207	1.7584	0.9199	0.8385	18.3046	1134.8866	2.5828	23.0208	12.8672	10.1536	43.25	24.4535	0.9089	9.1192	6.3344	0.708	2.3193	2.4472	8.5079	0	0.3648	0.6165	2.8545	0	0.0448	0.0891	0.4909	0	4.9303	3.515	12.3444	0.1272	1.3496	0.7754	3.3278	0.0092	1.3854	0.7363	3.0629	0.1014	11.4343	5.8992	23.3532	1.0628	0.0144	0.0418	0.2963	0	0.8589	0.4313	1.7584	0.1062	14.5979	5.5403	25.0024	2.0733	0.8179	1.2788	4.8118	0	0.5548	0.6942	2.8545	0	0.0503	0.084	0.3869	0	3.4665	3.1106	12.3444	0.1272	0.9987	0.6662	3.3278	0.0092	1.0064	0.5529	2.315	0.1014	8.3348	4.6428	20.6028	1.0628	0.0223	0.0503	0.2963	0	0.6287	0.3319	1.5335	0.1062	12.582	5.683	25.0024	2.0733	0.3399	0	274.2078	550.6145	78.642	60.1414	28.1139	38.8004	112.8741	4	14.8687	14.6852	24.2131	5.8913	100.1053	221.0991
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	8faf9155-527c-458f-ae57-9ea6f60df468	Glioma	Glioma	PathAnnotationObject	Polygon	713.59	493.21	32.5	23.2457	0.7558	8.1399	5.6779	0.7721	3.7387	497.2425	1.3625	7.7443	1.1596	6.5847	1.2115	161.1305	1.6245	6.4698	0	6.4698	0.009	1.1963	0.0746	0.8339	0	0.8339	5.9696	793.9566	4.0937	14.8012	0	14.8012	2.3611	314.0323	0.5994	3.7882	0.7927	2.9954	0.9961	132.4793	0.4621	2.1048	0.2914	1.8134	13.1849	1753.5941	3.6192	21.166	5.6353	15.5307	0.0323	4.2919	0.0852	0.5419	0	0.5419	0.6517	86.6784	0.1522	1.0254	0.2954	0.73	21.9442	2918.5754	4.5068	33.8757	12.2354	21.6403	97.75	35.9279	0.9516	12.577	10	0.5851	1.4399	1.8749	7.7443	0	0.9112	1.4602	7.3418	0	0.1469	0.3022	1.6329	0	6.1036	5.047	21.8822	0	1.9037	0.8242	4.318	0.0308	0.9744	0.4398	2.1048	0.1279	13.0246	5.2362	32.7539	1.4764	0.061	0.1495	1.0996	0	0.5798	0.2003	1.1647	0.1142	17.8992	6.3799	37.4807	3.7769	0.2595	0.5046	2.4301	0	0.757	1.3456	7.3418	0	0.2178	0.3474	1.6329	0	6.1723	5.4786	21.8822	0	1.6687	0.8261	4.318	0.0308	0.9633	0.4284	2.0575	0.1279	12.9423	5.9017	32.7539	1.4764	0.0757	0.1718	1.0996	0	0.5428	0.212	1.1647	0.1142	15.822	6.2071	37.4807	3.7769	0.333	0	82.6466	247.7011	88.8021	47.8622	66.2663	33.1299	32.0316	8	35.4125	35.5378	49.6758	19.556	434.3155	1090.2976
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	5c813fb7-3d05-42ca-833d-5915c0009909	Glioma	Glioma	PathAnnotationObject	Polygon	664.27	496	61.75	28.057	0.9857	9.2211	8.497	0.2915	5.6262	1406.5457	1.2842	8.7386	2.6576	6.0811	0	0	0	0	0	0	0.0002	0.0574	0.002	0.024	0	0.024	0	0	0	0	0	0	0.878	219.4927	0.2913	1.6614	0.1542	1.5072	1.5514	387.851	0.4479	2.7314	0.412	2.3195	33.782	8445.5049	5.4492	45.8679	10.7152	35.1526	0.1904	47.61	0.3201	1.8651	0	1.8651	0.3521	88.032	0.0618	0.5143	0.1782	0.3361	12.0012	3000.2986	1.6658	17.7956	8.1521	9.6435	137.75	41.762	0.9925	13.6607	12.9637	0.234	2.6991	2.8405	8.7386	0	0.0057	0.0438	0.5071	0	0.0868	0.2219	1.3309	0	0.1041	0.4412	4.0763	0	0.9662	0.4812	2.7927	0.0531	1.3471	0.483	2.7314	0.3053	24.3874	11.3329	45.8679	3.6424	0.1159	0.2488	1.8651	0	0.4036	0.1152	0.8205	0.1553	11.7326	2.5589	19.4544	4.2504	0.2761	0.6317	3.1156	0	0.0104	0.0589	0.5071	0	0.1584	0.2807	1.3309	0	0.1902	0.583	4.0763	0	1.0393	0.5847	2.7927	0.0531	1.178	0.4447	2.6549	0.3053	16.6104	8.7497	44.5025	3.6424	0.0542	0.1418	0.9796	0	0.4463	0.1308	0.8205	0.1553	11.5103	3.0954	19.4544	4.2504	0.4454	0.01	83.9178	275.2997	92.1708	19.1569	92.4783	70.8108	25.7612	6	34.2632	32.3948	51.4795	19.1572	478.451	1090.2976
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	bf09b364-5c32-487c-ac11-7a112887da4c	Glioma	Glioma	PathAnnotationObject	Polygon	988.19	498.91	114.75	40.7308	0.8692	14.1018	11.0082	0.6029	5.4302	2497.8899	1.6939	10.5465	2.0712	8.4753	0	0	0	0	0	0	0.0003	0.1607	0.0053	0.0983	0	0.0983	0.0016	0.7408	0.034	0.7286	0	0.7286	0.3493	160.657	0.2668	1.5593	0	1.5593	1.5647	719.7626	0.3887	3.1842	0.6909	2.4934	22.707	10445.2246	4.6386	35.1804	8.8833	26.2971	0.1121	51.5691	0.2449	2.1929	0	2.1929	0.4493	206.6754	0.1202	0.8223	0.2294	0.5929	10.8069	4971.1582	2.0727	17.1486	5.4832	11.6654	218.25	53.9342	0.9428	18.3552	15.2451	0.5488	3.1215	2.7893	10.5465	0	0.068	0.3207	4.15	0	0.0361	0.1819	2.2926	0	0.0481	0.2892	3.9151	0	0.3609	0.2859	2.0064	0	1.3335	0.5258	3.1842	0.0091	18.723	7.8915	40.018	2.4146	0.1856	0.3454	2.4212	0	0.4413	0.1479	1.0381	0.1116	10.5275	3.332	21.732	2.2416	0.5502	0.8311	3.747	0	0.1438	0.4547	4.15	0	0.0759	0.2588	2.2926	0	0.0999	0.4131	3.9151	0	0.3739	0.3056	2.0064	0	1.0759	0.539	2.2157	0.0091	14.2856	8.3889	40.018	2.4146	0.2674	0.416	2.4212	0	0.4323	0.1734	1.0381	0.1116	10.2163	4.3043	21.732	2.2416	0.5245	0	185.7668	248.6224	25.8329	50.2248	43.1438	33.9109	23.9441	6	28.8926	25.419	43.148	21.5159	335.6556	492.8749
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	a710f910-7102-4c9f-ad8f-c7b30bf8fd5c	Oligodendrocyte	Oligodendrocyte	PathAnnotationObject	Polygon	544.62	498.72	34.5	22.3931	0.8646	7.305	6.6099	0.2399	1.8234	266.2097	0.601	3.8921	0.2887	3.6034	0.0093	1.3566	0.0668	0.7245	0	0.7245	0.0269	3.9207	0.1398	1.3057	0	1.3057	0.4366	63.748	0.8888	4.4955	0	4.4955	11.7463	1714.9656	3.575	17.7869	3.0765	14.7104	2.4137	352.4063	0.7847	3.7155	0.5139	3.2016	10.5053	1533.772	2.4897	19.5167	6.5799	12.9368	0.0018	0.2686	0.0108	0.0922	0	0.0922	0.4732	69.0923	0.0732	0.7284	0.3473	0.381	11.5195	1681.8507	2.7224	18.5351	7.3706	11.1646	98.25	35.762	0.9654	11.7863	10.6917	0.3632	0.748	0.9235	3.8921	0	0.3181	1.049	8.2301	0	0.1274	0.2427	1.528	0	1.1623	1.5154	6.737	0	6.3136	4.9914	17.7869	0.6709	1.5603	0.8687	3.7155	0.3007	9.9117	3.0981	21.9635	3.5895	0.0087	0.029	0.2711	0	0.4602	0.1087	0.848	0.2023	10.9541	3.1374	18.5351	4.3136	0.1174	0.2526	1.256	0	0.4991	1.287	8.2301	0	0.1864	0.2697	1.528	0	1.5878	1.6416	6.737	0	3.1281	2.1317	12.765	0.6709	1.0599	0.3985	2.9173	0.3007	9.5636	3.3608	21.9635	3.5895	0.0127	0.0349	0.2711	0	0.4526	0.1244	0.848	0.2023	10.6226	3.3176	17.9943	4.3136	0.3588	9.9524	125.4716	363.7594	96.7062	119.3654	34.5045	57.1522	0	5	27.4244	26.4198	44.3378	9.9477	261.2603	581.6398
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	e9a1eb94-3437-4c3a-b522-2ad19ece7398	Glioma	Glioma	PathAnnotationObject	Polygon	1211.9	500.35	71.5	31.2545	0.9198	10.6189	8.8489	0.5364	4.5692	1320.5026	0.9831	7.0319	1.8631	5.1688	0	0	0	0	0	0	0.0042	1.218	0.0358	0.4118	0	0.4118	0	0	0	0	0	0	0.315	91.0247	0.1615	0.9433	0.0133	0.93	1.4543	420.2998	0.2994	2.6689	0.4534	2.2155	28.5421	8248.6641	3.8192	42.5134	9.1161	33.3972	0.1858	53.6904	0.2089	0.9904	0	0.9904	0.4677	135.1763	0.1421	0.9841	0.2166	0.7675	10.6519	3078.3948	1.6849	17.0539	5.5941	11.4598	154.25	45.1273	0.9518	14.9606	13	0.4139	2.2818	2.2823	7.0319	0	0.0476	0.2071	2.2536	0	0.0303	0.158	1.7884	0	0.0355	0.2884	4.4591	0	0.4446	0.3785	3.2724	0	1.348	0.4592	2.7818	0.0484	24.1411	9.6222	50.3252	1.9408	0.1437	0.2192	1.4337	0	0.5415	0.228	1.3667	0.1155	10.7949	3.0774	17.8827	2.083	0.2846	0.5863	2.4232	0	0.0892	0.277	2.2536	0	0.0531	0.2112	1.7884	0	0.0666	0.3924	4.4591	0	0.5578	0.4673	3.2724	0	1.2551	0.5466	2.7818	0.0484	20.2985	11.3652	50.3252	1.9408	0.107	0.2217	1.4337	0	0.606	0.2664	1.3667	0.1155	10.9197	3.9056	17.8827	2.083	0.4654	0	287.813	418.1976	77.324	58.6899	67.0042	31.8487	37.9489	7	34.1388	32.2885	48.6332	19.2748	413.0865	1012.9958
Gbg LGG TMA 5 Panel 2_Core[1,12,H]_[19002,52259]_component_data.tif - resolution #1	e38137b9-ea14-40e1-aae7-ec68708d4f4f	Endothelial	Endothelial	PathAnnotationObject	Polygon	1014	499.32	17.25	15.0222	0.9606	5.0915	4.344	0.5683	9.6988	717.7108	3.1712	16.2816	3.2308	13.0507	0	0	0	0	0	0	2.066	152.8862	1.569	5.4543	0	5.4543	0.1527	11.2962	0.443	2.4495	0	2.4495	2.2412	165.8486	0.9238	4.8415	0.8667	3.9748	11.1276	823.4399	9.5161	34.533	0.8768	33.6562	9.7287	719.9227	4.4381	17.3523	1.3105	16.0418	15.0912	1116.7473	5.2023	24.9805	2.3709	22.6096	0.7551	55.8768	0.0858	1.0635	0.616	0.4475	22.1736	1640.85	4.9971	29.9041	11.2491	18.6549	65.75	28.8516	0.9926	9.4886	8.9227	0.2436	3.0962	4.5074	16.2816	0	0.1402	0.3608	2.7103	0	2.5309	2.2616	12.5245	0	0.5163	0.7415	3.7242	0	1.9996	1.0795	5.498	0.2872	10.2401	8.6798	34.533	0.6595	7.7271	4.7318	17.3523	0	12.2963	10.1358	34.4464	0.1132	0.8452	0.1938	1.4855	0.4126	19.6618	5.7456	32.4012	8.7838	0.5514	0.9719	4.6896	0	0.1942	0.4124	2.7103	0	2.7101	2.4576	12.5245	0	0.6564	0.7854	3.7242	0	1.9065	1.1222	5.498	0.2872	9.8981	8.3363	33.7263	0.6595	6.9556	4.6245	17.2368	0	11.2191	11.3138	34.4464	0.1132	0.8799	0.2121	1.4855	0.4126	18.6937	5.7334	32.4012	8.7838	0.2619	25.8329	206.2955	263.9518	0	47.8683	38.5714	10.9849	24.2358	6	29.3347	32.0099	38.5749	10.9811	304.1008	492.8749
